kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
covariance_kernel1_gpu,9045,1,1,72868,128,24,0,24,0,1,9327000,
covariance_kernel2_gpu,9040,1,1,72868,128,24,0,24,0,1,9327000,
covariance_kernel1_gpu_mem,59572,1,1,72868,128,74616024,0,24,74616000,1,9327000,
covariance_kernel2_gpu_mem,99283,1,1,72868,128,149232040,0,24,149232016,1,9327000,
covariance_kernel1_cpu,1141,0,1,1,168,0,0,0,0,1,9328000,
covariance_kernel2_cpu,1046,0,1,1,168,0,0,0,0,1,9328000,
covariance_kernel1_gpu,9044,1,1,72875,128,24,0,24,0,1,9328000,
covariance_kernel2_gpu,9051,1,1,72875,128,24,0,24,0,1,9328000,
covariance_kernel1_gpu_mem,60439,1,1,72875,128,74624024,0,24,74624000,1,9328000,
covariance_kernel2_gpu_mem,98068,1,1,72875,128,149248040,0,24,149248016,1,9328000,
covariance_kernel1_cpu,1168,0,1,1,168,0,0,0,0,1,9329000,
covariance_kernel2_cpu,1057,0,1,1,168,0,0,0,0,1,9329000,
covariance_kernel1_gpu,9055,1,1,72883,128,24,0,24,0,1,9329000,
covariance_kernel2_gpu,9043,1,1,72883,128,24,0,24,0,1,9329000,
covariance_kernel1_gpu_mem,61514,1,1,72883,128,74632024,0,24,74632000,1,9329000,
covariance_kernel2_gpu_mem,96395,1,1,72883,128,149264040,0,24,149264016,1,9329000,
covariance_kernel1_cpu,1168,0,1,1,168,0,0,0,0,1,9330000,
covariance_kernel2_cpu,1112,0,1,1,168,0,0,0,0,1,9330000,
covariance_kernel1_gpu,11921,1,1,72891,128,24,0,24,0,1,9330000,
covariance_kernel2_gpu,11905,1,1,72891,128,24,0,24,0,1,9330000,
covariance_kernel1_gpu_mem,64881,1,1,72891,128,74640024,0,24,74640000,1,9330000,
covariance_kernel2_gpu_mem,94253,1,1,72891,128,149280040,0,24,149280016,1,9330000,
covariance_kernel1_cpu,1136,0,1,1,168,0,0,0,0,1,9331000,
covariance_kernel2_cpu,1024,0,1,1,168,0,0,0,0,1,9331000,
covariance_kernel1_gpu,9054,1,1,72899,128,24,0,24,0,1,9331000,
covariance_kernel2_gpu,9049,1,1,72899,128,24,0,24,0,1,9331000,
covariance_kernel1_gpu_mem,60596,1,1,72899,128,74648024,0,24,74648000,1,9331000,
covariance_kernel2_gpu_mem,97873,1,1,72899,128,149296040,0,24,149296016,1,9331000,
covariance_kernel1_cpu,1120,0,1,1,168,0,0,0,0,1,9332000,
covariance_kernel2_cpu,1092,0,1,1,168,0,0,0,0,1,9332000,
covariance_kernel1_gpu,11922,1,1,72907,128,24,0,24,0,1,9332000,
covariance_kernel2_gpu,11892,1,1,72907,128,24,0,24,0,1,9332000,
covariance_kernel1_gpu_mem,64165,1,1,72907,128,74656024,0,24,74656000,1,9332000,
covariance_kernel2_gpu_mem,94921,1,1,72907,128,149312040,0,24,149312016,1,9332000,
covariance_kernel1_cpu,1135,0,1,1,168,0,0,0,0,1,9333000,
covariance_kernel2_cpu,1017,0,1,1,168,0,0,0,0,1,9333000,
covariance_kernel1_gpu,9054,1,1,72915,128,24,0,24,0,1,9333000,
covariance_kernel2_gpu,9044,1,1,72915,128,24,0,24,0,1,9333000,
covariance_kernel1_gpu_mem,60273,1,1,72915,128,74664024,0,24,74664000,1,9333000,
covariance_kernel2_gpu_mem,98145,1,1,72915,128,149328040,0,24,149328016,1,9333000,
covariance_kernel1_cpu,1169,0,1,1,168,0,0,0,0,1,9334000,
covariance_kernel2_cpu,1037,0,1,1,168,0,0,0,0,1,9334000,
covariance_kernel1_gpu,11913,1,1,72922,128,24,0,24,0,1,9334000,
covariance_kernel2_gpu,11901,1,1,72922,128,24,0,24,0,1,9334000,
covariance_kernel1_gpu_mem,64081,1,1,72922,128,74672024,0,24,74672000,1,9334000,
covariance_kernel2_gpu_mem,95100,1,1,72922,128,149344040,0,24,149344016,1,9334000,
covariance_kernel1_cpu,1128,0,1,1,168,0,0,0,0,1,9335000,
covariance_kernel2_cpu,1087,0,1,1,168,0,0,0,0,1,9335000,
covariance_kernel1_gpu,9070,1,1,72930,128,24,0,24,0,1,9335000,
covariance_kernel2_gpu,9067,1,1,72930,128,24,0,24,0,1,9335000,
covariance_kernel1_gpu_mem,60066,1,1,72930,128,74680024,0,24,74680000,1,9335000,
covariance_kernel2_gpu_mem,98697,1,1,72930,128,149360040,0,24,149360016,1,9335000,
covariance_kernel1_cpu,1154,0,1,1,168,0,0,0,0,1,9336000,
covariance_kernel2_cpu,1039,0,1,1,168,0,0,0,0,1,9336000,
covariance_kernel1_gpu,11919,1,1,72938,128,24,0,24,0,1,9336000,
covariance_kernel2_gpu,11907,1,1,72938,128,24,0,24,0,1,9336000,
covariance_kernel1_gpu_mem,63871,1,1,72938,128,74688024,0,24,74688000,1,9336000,
covariance_kernel2_gpu_mem,95292,1,1,72938,128,149376040,0,24,149376016,1,9336000,
covariance_kernel1_cpu,1135,0,1,1,168,0,0,0,0,1,9337000,
covariance_kernel2_cpu,1023,0,1,1,168,0,0,0,0,1,9337000,
covariance_kernel1_gpu,9045,1,1,72946,128,24,0,24,0,1,9337000,
covariance_kernel2_gpu,9058,1,1,72946,128,24,0,24,0,1,9337000,
covariance_kernel1_gpu_mem,59971,1,1,72946,128,74696024,0,24,74696000,1,9337000,
covariance_kernel2_gpu_mem,98941,1,1,72946,128,149392040,0,24,149392016,1,9337000,
covariance_kernel1_cpu,1122,0,1,1,168,0,0,0,0,1,9338000,
covariance_kernel2_cpu,1035,0,1,1,168,0,0,0,0,1,9338000,
covariance_kernel1_gpu,11917,1,1,72954,128,24,0,24,0,1,9338000,
covariance_kernel2_gpu,11881,1,1,72954,128,24,0,24,0,1,9338000,
covariance_kernel1_gpu_mem,64948,1,1,72954,128,74704024,0,24,74704000,1,9338000,
covariance_kernel2_gpu_mem,93568,1,1,72954,128,149408040,0,24,149408016,1,9338000,
covariance_kernel1_cpu,1138,0,1,1,168,0,0,0,0,1,9339000,
covariance_kernel2_cpu,1033,0,1,1,168,0,0,0,0,1,9339000,
covariance_kernel1_gpu,9066,1,1,72961,128,24,0,24,0,1,9339000,
covariance_kernel2_gpu,9053,1,1,72961,128,24,0,24,0,1,9339000,
covariance_kernel1_gpu_mem,60559,1,1,72961,128,74712024,0,24,74712000,1,9339000,
covariance_kernel2_gpu_mem,97944,1,1,72961,128,149424040,0,24,149424016,1,9339000,
covariance_kernel1_cpu,1197,0,1,1,168,0,0,0,0,1,9340000,
covariance_kernel2_cpu,1021,0,1,1,168,0,0,0,0,1,9340000,
covariance_kernel1_gpu,12253,1,1,72969,128,24,0,24,0,1,9340000,
covariance_kernel2_gpu,11971,1,1,72969,128,24,0,24,0,1,9340000,
covariance_kernel1_gpu_mem,64488,1,1,72969,128,74720024,0,24,74720000,1,9340000,
covariance_kernel2_gpu_mem,94574,1,1,72969,128,149440040,0,24,149440016,1,9340000,
covariance_kernel1_cpu,1139,0,1,1,168,0,0,0,0,1,9341000,
covariance_kernel2_cpu,1085,0,1,1,168,0,0,0,0,1,9341000,
covariance_kernel1_gpu,9059,1,1,72977,128,24,0,24,0,1,9341000,
covariance_kernel2_gpu,9057,1,1,72977,128,24,0,24,0,1,9341000,
covariance_kernel1_gpu_mem,60573,1,1,72977,128,74728024,0,24,74728000,1,9341000,
covariance_kernel2_gpu_mem,98018,1,1,72977,128,149456040,0,24,149456016,1,9341000,
covariance_kernel1_cpu,1143,0,1,1,168,0,0,0,0,1,9342000,
covariance_kernel2_cpu,1046,0,1,1,168,0,0,0,0,1,9342000,
covariance_kernel1_gpu,11919,1,1,72985,128,24,0,24,0,1,9342000,
covariance_kernel2_gpu,11921,1,1,72985,128,24,0,24,0,1,9342000,
covariance_kernel1_gpu_mem,64197,1,1,72985,128,74736024,0,24,74736000,1,9342000,
covariance_kernel2_gpu_mem,94962,1,1,72985,128,149472040,0,24,149472016,1,9342000,
covariance_kernel1_cpu,1151,0,1,1,168,0,0,0,0,1,9343000,
covariance_kernel2_cpu,1026,0,1,1,168,0,0,0,0,1,9343000,
covariance_kernel1_gpu,9063,1,1,72993,128,24,0,24,0,1,9343000,
covariance_kernel2_gpu,9058,1,1,72993,128,24,0,24,0,1,9343000,
covariance_kernel1_gpu_mem,59979,1,1,72993,128,74744024,0,24,74744000,1,9343000,
covariance_kernel2_gpu_mem,98770,1,1,72993,128,149488040,0,24,149488016,1,9343000,
covariance_kernel1_cpu,1155,0,1,1,168,0,0,0,0,1,9344000,
covariance_kernel2_cpu,1044,0,1,1,168,0,0,0,0,1,9344000,
covariance_kernel1_gpu,12241,1,1,73000,128,24,0,24,0,1,9344000,
covariance_kernel2_gpu,12273,1,1,73000,128,24,0,24,0,1,9344000,
covariance_kernel1_gpu_mem,64430,1,1,73000,128,74752024,0,24,74752000,1,9344000,
covariance_kernel2_gpu_mem,94672,1,1,73000,128,149504040,0,24,149504016,1,9344000,
covariance_kernel1_cpu,1139,0,1,1,168,0,0,0,0,1,9345000,
covariance_kernel2_cpu,1032,0,1,1,168,0,0,0,0,1,9345000,
covariance_kernel1_gpu,9052,1,1,73008,128,24,0,24,0,1,9345000,
covariance_kernel2_gpu,9061,1,1,73008,128,24,0,24,0,1,9345000,
covariance_kernel1_gpu_mem,61511,1,1,73008,128,74760024,0,24,74760000,1,9345000,
covariance_kernel2_gpu_mem,96751,1,1,73008,128,149520040,0,24,149520016,1,9345000,
covariance_kernel1_cpu,1132,0,1,1,168,0,0,0,0,1,9346000,
covariance_kernel2_cpu,1034,0,1,1,168,0,0,0,0,1,9346000,
covariance_kernel1_gpu,11938,1,1,73016,128,24,0,24,0,1,9346000,
covariance_kernel2_gpu,11923,1,1,73016,128,24,0,24,0,1,9346000,
covariance_kernel1_gpu_mem,64979,1,1,73016,128,74768024,0,24,74768000,1,9346000,
covariance_kernel2_gpu_mem,93629,1,1,73016,128,149536040,0,24,149536016,1,9346000,
covariance_kernel1_cpu,1143,0,1,1,168,0,0,0,0,1,9347000,
covariance_kernel2_cpu,1041,0,1,1,168,0,0,0,0,1,9347000,
covariance_kernel1_gpu,9070,1,1,73024,128,24,0,24,0,1,9347000,
covariance_kernel2_gpu,9067,1,1,73024,128,24,0,24,0,1,9347000,
covariance_kernel1_gpu_mem,60211,1,1,73024,128,74776024,0,24,74776000,1,9347000,
covariance_kernel2_gpu_mem,98686,1,1,73024,128,149552040,0,24,149552016,1,9347000,
covariance_kernel1_cpu,1170,0,1,1,168,0,0,0,0,1,9348000,
covariance_kernel2_cpu,1040,0,1,1,168,0,0,0,0,1,9348000,
covariance_kernel1_gpu,11920,1,1,73032,128,24,0,24,0,1,9348000,
covariance_kernel2_gpu,11898,1,1,73032,128,24,0,24,0,1,9348000,
covariance_kernel1_gpu_mem,64555,1,1,73032,128,74784024,0,24,74784000,1,9348000,
covariance_kernel2_gpu_mem,94374,1,1,73032,128,149568040,0,24,149568016,1,9348000,
covariance_kernel1_cpu,1144,0,1,1,168,0,0,0,0,1,9349000,
covariance_kernel2_cpu,1120,0,1,1,168,0,0,0,0,1,9349000,
covariance_kernel1_gpu,9071,1,1,73040,128,24,0,24,0,1,9349000,
covariance_kernel2_gpu,9061,1,1,73040,128,24,0,24,0,1,9349000,
covariance_kernel1_gpu_mem,60663,1,1,73040,128,74792024,0,24,74792000,1,9349000,
covariance_kernel2_gpu_mem,97851,1,1,73040,128,149584040,0,24,149584016,1,9349000,
covariance_kernel1_cpu,1157,0,1,1,168,0,0,0,0,1,9350000,
covariance_kernel2_cpu,1091,0,1,1,168,0,0,0,0,1,9350000,
covariance_kernel1_gpu,11933,1,1,73047,128,24,0,24,0,1,9350000,
covariance_kernel2_gpu,11923,1,1,73047,128,24,0,24,0,1,9350000,
covariance_kernel1_gpu_mem,64253,1,1,73047,128,74800024,0,24,74800000,1,9350000,
covariance_kernel2_gpu_mem,94731,1,1,73047,128,149600040,0,24,149600016,1,9350000,
covariance_kernel1_cpu,1132,0,1,1,168,0,0,0,0,1,9351000,
covariance_kernel2_cpu,1056,0,1,1,168,0,0,0,0,1,9351000,
covariance_kernel1_gpu,9074,1,1,73055,128,24,0,24,0,1,9351000,
covariance_kernel2_gpu,9067,1,1,73055,128,24,0,24,0,1,9351000,
covariance_kernel1_gpu_mem,59969,1,1,73055,128,74808024,0,24,74808000,1,9351000,
covariance_kernel2_gpu_mem,98906,1,1,73055,128,149616040,0,24,149616016,1,9351000,
covariance_kernel1_cpu,1134,0,1,1,168,0,0,0,0,1,9352000,
covariance_kernel2_cpu,1032,0,1,1,168,0,0,0,0,1,9352000,
covariance_kernel1_gpu,12242,1,1,73063,128,24,0,24,0,1,9352000,
covariance_kernel2_gpu,12081,1,1,73063,128,24,0,24,0,1,9352000,
covariance_kernel1_gpu_mem,64420,1,1,73063,128,74816024,0,24,74816000,1,9352000,
covariance_kernel2_gpu_mem,94977,1,1,73063,128,149632040,0,24,149632016,1,9352000,
covariance_kernel1_cpu,1158,0,1,1,168,0,0,0,0,1,9353000,
covariance_kernel2_cpu,1029,0,1,1,168,0,0,0,0,1,9353000,
covariance_kernel1_gpu,9074,1,1,73071,128,24,0,24,0,1,9353000,
covariance_kernel2_gpu,9066,1,1,73071,128,24,0,24,0,1,9353000,
covariance_kernel1_gpu_mem,60481,1,1,73071,128,74824024,0,24,74824000,1,9353000,
covariance_kernel2_gpu_mem,98382,1,1,73071,128,149648040,0,24,149648016,1,9353000,
covariance_kernel1_cpu,1141,0,1,1,168,0,0,0,0,1,9354000,
covariance_kernel2_cpu,1035,0,1,1,168,0,0,0,0,1,9354000,
covariance_kernel1_gpu,11956,1,1,73079,128,24,0,24,0,1,9354000,
covariance_kernel2_gpu,11928,1,1,73079,128,24,0,24,0,1,9354000,
covariance_kernel1_gpu_mem,65007,1,1,73079,128,74832024,0,24,74832000,1,9354000,
covariance_kernel2_gpu_mem,93664,1,1,73079,128,149664040,0,24,149664016,1,9354000,
covariance_kernel1_cpu,1153,0,1,1,168,0,0,0,0,1,9355000,
covariance_kernel2_cpu,1036,0,1,1,168,0,0,0,0,1,9355000,
covariance_kernel1_gpu,9078,1,1,73086,128,24,0,24,0,1,9355000,
covariance_kernel2_gpu,9072,1,1,73086,128,24,0,24,0,1,9355000,
covariance_kernel1_gpu_mem,60552,1,1,73086,128,74840024,0,24,74840000,1,9355000,
covariance_kernel2_gpu_mem,98073,1,1,73086,128,149680040,0,24,149680016,1,9355000,
covariance_kernel1_cpu,1150,0,1,1,168,0,0,0,0,1,9356000,
covariance_kernel2_cpu,1038,0,1,1,168,0,0,0,0,1,9356000,
covariance_kernel1_gpu,12142,1,1,73094,128,24,0,24,0,1,9356000,
covariance_kernel2_gpu,12245,1,1,73094,128,24,0,24,0,1,9356000,
covariance_kernel1_gpu_mem,64153,1,1,73094,128,74848024,0,24,74848000,1,9356000,
covariance_kernel2_gpu_mem,95060,1,1,73094,128,149696040,0,24,149696016,1,9356000,
covariance_kernel1_cpu,1149,0,1,1,168,0,0,0,0,1,9357000,
covariance_kernel2_cpu,1052,0,1,1,168,0,0,0,0,1,9357000,
covariance_kernel1_gpu,9072,1,1,73102,128,24,0,24,0,1,9357000,
covariance_kernel2_gpu,9068,1,1,73102,128,24,0,24,0,1,9357000,
covariance_kernel1_gpu_mem,60147,1,1,73102,128,74856024,0,24,74856000,1,9357000,
covariance_kernel2_gpu_mem,98665,1,1,73102,128,149712040,0,24,149712016,1,9357000,
covariance_kernel1_cpu,1137,0,1,1,168,0,0,0,0,1,9358000,
covariance_kernel2_cpu,1040,0,1,1,168,0,0,0,0,1,9358000,
covariance_kernel1_gpu,11923,1,1,73110,128,24,0,24,0,1,9358000,
covariance_kernel2_gpu,11912,1,1,73110,128,24,0,24,0,1,9358000,
covariance_kernel1_gpu_mem,65141,1,1,73110,128,74864024,0,24,74864000,1,9358000,
covariance_kernel2_gpu_mem,93601,1,1,73110,128,149728040,0,24,149728016,1,9358000,
covariance_kernel1_cpu,1148,0,1,1,168,0,0,0,0,1,9359000,
covariance_kernel2_cpu,1059,0,1,1,168,0,0,0,0,1,9359000,
covariance_kernel1_gpu,9078,1,1,73118,128,24,0,24,0,1,9359000,
covariance_kernel2_gpu,9073,1,1,73118,128,24,0,24,0,1,9359000,
covariance_kernel1_gpu_mem,60946,1,1,73118,128,74872024,0,24,74872000,1,9359000,
covariance_kernel2_gpu_mem,97584,1,1,73118,128,149744040,0,24,149744016,1,9359000,
covariance_kernel1_cpu,1139,0,1,1,168,0,0,0,0,1,9360000,
covariance_kernel2_cpu,1011,0,1,1,168,0,0,0,0,1,9360000,
covariance_kernel1_gpu,11948,1,1,73125,128,24,0,24,0,1,9360000,
covariance_kernel2_gpu,11935,1,1,73125,128,24,0,24,0,1,9360000,
covariance_kernel1_gpu_mem,64109,1,1,73125,128,74880024,0,24,74880000,1,9360000,
covariance_kernel2_gpu_mem,95141,1,1,73125,128,149760040,0,24,149760016,1,9360000,
covariance_kernel1_cpu,1128,0,1,1,168,0,0,0,0,1,9361000,
covariance_kernel2_cpu,1014,0,1,1,168,0,0,0,0,1,9361000,
covariance_kernel1_gpu,9079,1,1,73133,128,24,0,24,0,1,9361000,
covariance_kernel2_gpu,9073,1,1,73133,128,24,0,24,0,1,9361000,
covariance_kernel1_gpu_mem,60948,1,1,73133,128,74888024,0,24,74888000,1,9361000,
covariance_kernel2_gpu_mem,97490,1,1,73133,128,149776040,0,24,149776016,1,9361000,
covariance_kernel1_cpu,1172,0,1,1,168,0,0,0,0,1,9362000,
covariance_kernel2_cpu,1010,0,1,1,168,0,0,0,0,1,9362000,
covariance_kernel1_gpu,12316,1,1,73141,128,24,0,24,0,1,9362000,
covariance_kernel2_gpu,12084,1,1,73141,128,24,0,24,0,1,9362000,
covariance_kernel1_gpu_mem,63680,1,1,73141,128,74896024,0,24,74896000,1,9362000,
covariance_kernel2_gpu_mem,96104,1,1,73141,128,149792040,0,24,149792016,1,9362000,
covariance_kernel1_cpu,1153,0,1,1,168,0,0,0,0,1,9363000,
covariance_kernel2_cpu,1018,0,1,1,168,0,0,0,0,1,9363000,
covariance_kernel1_gpu,9085,1,1,73149,128,24,0,24,0,1,9363000,
covariance_kernel2_gpu,9080,1,1,73149,128,24,0,24,0,1,9363000,
covariance_kernel1_gpu_mem,60310,1,1,73149,128,74904024,0,24,74904000,1,9363000,
covariance_kernel2_gpu_mem,98575,1,1,73149,128,149808040,0,24,149808016,1,9363000,
covariance_kernel1_cpu,1157,0,1,1,168,0,0,0,0,1,9364000,
covariance_kernel2_cpu,1024,0,1,1,168,0,0,0,0,1,9364000,
covariance_kernel1_gpu,12224,1,1,73157,128,24,0,24,0,1,9364000,
covariance_kernel2_gpu,12254,1,1,73157,128,24,0,24,0,1,9364000,
covariance_kernel1_gpu_mem,64193,1,1,73157,128,74912024,0,24,74912000,1,9364000,
covariance_kernel2_gpu_mem,95143,1,1,73157,128,149824040,0,24,149824016,1,9364000,
covariance_kernel1_cpu,1153,0,1,1,168,0,0,0,0,1,9365000,
covariance_kernel2_cpu,1039,0,1,1,168,0,0,0,0,1,9365000,
covariance_kernel1_gpu,9083,1,1,73165,128,24,0,24,0,1,9365000,
covariance_kernel2_gpu,9074,1,1,73165,128,24,0,24,0,1,9365000,
covariance_kernel1_gpu_mem,60708,1,1,73165,128,74920024,0,24,74920000,1,9365000,
covariance_kernel2_gpu_mem,97784,1,1,73165,128,149840040,0,24,149840016,1,9365000,
covariance_kernel1_cpu,1131,0,1,1,168,0,0,0,0,1,9366000,
covariance_kernel2_cpu,1015,0,1,1,168,0,0,0,0,1,9366000,
covariance_kernel1_gpu,11950,1,1,73172,128,24,0,24,0,1,9366000,
covariance_kernel2_gpu,11952,1,1,73172,128,24,0,24,0,1,9366000,
covariance_kernel1_gpu_mem,63999,1,1,73172,128,74928024,0,24,74928000,1,9366000,
covariance_kernel2_gpu_mem,95683,1,1,73172,128,149856040,0,24,149856016,1,9366000,
covariance_kernel1_cpu,1167,0,1,1,168,0,0,0,0,1,9367000,
covariance_kernel2_cpu,1008,0,1,1,168,0,0,0,0,1,9367000,
covariance_kernel1_gpu,9085,1,1,73180,128,24,0,24,0,1,9367000,
covariance_kernel2_gpu,9080,1,1,73180,128,24,0,24,0,1,9367000,
covariance_kernel1_gpu_mem,60047,1,1,73180,128,74936024,0,24,74936000,1,9367000,
covariance_kernel2_gpu_mem,98717,1,1,73180,128,149872040,0,24,149872016,1,9367000,
covariance_kernel1_cpu,1170,0,1,1,168,0,0,0,0,1,9368000,
covariance_kernel2_cpu,1032,0,1,1,168,0,0,0,0,1,9368000,
covariance_kernel1_gpu,12131,1,1,73188,128,24,0,24,0,1,9368000,
covariance_kernel2_gpu,12284,1,1,73188,128,24,0,24,0,1,9368000,
covariance_kernel1_gpu_mem,65128,1,1,73188,128,74944024,0,24,74944000,1,9368000,
covariance_kernel2_gpu_mem,93907,1,1,73188,128,149888040,0,24,149888016,1,9368000,
covariance_kernel1_cpu,1157,0,1,1,168,0,0,0,0,1,9369000,
covariance_kernel2_cpu,1011,0,1,1,168,0,0,0,0,1,9369000,
covariance_kernel1_gpu,9083,1,1,73196,128,24,0,24,0,1,9369000,
covariance_kernel2_gpu,9078,1,1,73196,128,24,0,24,0,1,9369000,
covariance_kernel1_gpu_mem,60221,1,1,73196,128,74952024,0,24,74952000,1,9369000,
covariance_kernel2_gpu_mem,98453,1,1,73196,128,149904040,0,24,149904016,1,9369000,
covariance_kernel1_cpu,1188,0,1,1,168,0,0,0,0,1,9370000,
covariance_kernel2_cpu,1011,0,1,1,168,0,0,0,0,1,9370000,
covariance_kernel1_gpu,11989,1,1,73204,128,24,0,24,0,1,9370000,
covariance_kernel2_gpu,11962,1,1,73204,128,24,0,24,0,1,9370000,
covariance_kernel1_gpu_mem,63868,1,1,73204,128,74960024,0,24,74960000,1,9370000,
covariance_kernel2_gpu_mem,95535,1,1,73204,128,149920040,0,24,149920016,1,9370000,
covariance_kernel1_cpu,1129,0,1,1,168,0,0,0,0,1,9371000,
covariance_kernel2_cpu,1052,0,1,1,168,0,0,0,0,1,9371000,
covariance_kernel1_gpu,9094,1,1,73211,128,24,0,24,0,1,9371000,
covariance_kernel2_gpu,9091,1,1,73211,128,24,0,24,0,1,9371000,
covariance_kernel1_gpu_mem,60953,1,1,73211,128,74968024,0,24,74968000,1,9371000,
covariance_kernel2_gpu_mem,97341,1,1,73211,128,149936040,0,24,149936016,1,9371000,
covariance_kernel1_cpu,1165,0,1,1,168,0,0,0,0,1,9372000,
covariance_kernel2_cpu,1134,0,1,1,168,0,0,0,0,1,9372000,
covariance_kernel1_gpu,12100,1,1,73219,128,24,0,24,0,1,9372000,
covariance_kernel2_gpu,12279,1,1,73219,128,24,0,24,0,1,9372000,
covariance_kernel1_gpu_mem,65994,1,1,73219,128,74976024,0,24,74976000,1,9372000,
covariance_kernel2_gpu_mem,91998,1,1,73219,128,149952040,0,24,149952016,1,9372000,
covariance_kernel1_cpu,1129,0,1,1,168,0,0,0,0,1,9373000,
covariance_kernel2_cpu,1097,0,1,1,168,0,0,0,0,1,9373000,
covariance_kernel1_gpu,9093,1,1,73227,128,24,0,24,0,1,9373000,
covariance_kernel2_gpu,9086,1,1,73227,128,24,0,24,0,1,9373000,
covariance_kernel1_gpu_mem,59966,1,1,73227,128,74984024,0,24,74984000,1,9373000,
covariance_kernel2_gpu_mem,98788,1,1,73227,128,149968040,0,24,149968016,1,9373000,
covariance_kernel1_cpu,1153,0,1,1,168,0,0,0,0,1,9374000,
covariance_kernel2_cpu,1004,0,1,1,168,0,0,0,0,1,9374000,
covariance_kernel1_gpu,9090,1,1,73235,128,24,0,24,0,1,9374000,
covariance_kernel2_gpu,9086,1,1,73235,128,24,0,24,0,1,9374000,
covariance_kernel1_gpu_mem,60190,1,1,73235,128,74992024,0,24,74992000,1,9374000,
covariance_kernel2_gpu_mem,98733,1,1,73235,128,149984040,0,24,149984016,1,9374000,
covariance_kernel1_cpu,1136,0,1,1,168,0,0,0,0,1,9375000,
covariance_kernel2_cpu,1040,0,1,1,168,0,0,0,0,1,9375000,
covariance_kernel1_gpu,9088,1,1,73243,128,24,0,24,0,1,9375000,
covariance_kernel2_gpu,9081,1,1,73243,128,24,0,24,0,1,9375000,
covariance_kernel1_gpu_mem,60716,1,1,73243,128,75000024,0,24,75000000,1,9375000,
covariance_kernel2_gpu_mem,97973,1,1,73243,128,150000040,0,24,150000016,1,9375000,
covariance_kernel1_cpu,1139,0,1,1,168,0,0,0,0,1,9376000,
covariance_kernel2_cpu,1003,0,1,1,168,0,0,0,0,1,9376000,
covariance_kernel1_gpu,9091,1,1,73250,128,24,0,24,0,1,9376000,
covariance_kernel2_gpu,9094,1,1,73250,128,24,0,24,0,1,9376000,
covariance_kernel1_gpu_mem,60222,1,1,73250,128,75008024,0,24,75008000,1,9376000,
covariance_kernel2_gpu_mem,98726,1,1,73250,128,150016040,0,24,150016016,1,9376000,
covariance_kernel1_cpu,1137,0,1,1,168,0,0,0,0,1,9377000,
covariance_kernel2_cpu,1042,0,1,1,168,0,0,0,0,1,9377000,
covariance_kernel1_gpu,9089,1,1,73258,128,24,0,24,0,1,9377000,
covariance_kernel2_gpu,9058,1,1,73258,128,24,0,24,0,1,9377000,
covariance_kernel1_gpu_mem,60522,1,1,73258,128,75016024,0,24,75016000,1,9377000,
covariance_kernel2_gpu_mem,98022,1,1,73258,128,150032040,0,24,150032016,1,9377000,
covariance_kernel1_cpu,1156,0,1,1,168,0,0,0,0,1,9378000,
covariance_kernel2_cpu,1023,0,1,1,168,0,0,0,0,1,9378000,
covariance_kernel1_gpu,12332,1,1,73266,128,24,0,24,0,1,9378000,
covariance_kernel2_gpu,12252,1,1,73266,128,24,0,24,0,1,9378000,
covariance_kernel1_gpu_mem,64582,1,1,73266,128,75024024,0,24,75024000,1,9378000,
covariance_kernel2_gpu_mem,94845,1,1,73266,128,150048040,0,24,150048016,1,9378000,
covariance_kernel1_cpu,1173,0,1,1,168,0,0,0,0,1,9379000,
covariance_kernel2_cpu,1050,0,1,1,168,0,0,0,0,1,9379000,
covariance_kernel1_gpu,12124,1,1,73274,128,24,0,24,0,1,9379000,
covariance_kernel2_gpu,12228,1,1,73274,128,24,0,24,0,1,9379000,
covariance_kernel1_gpu_mem,64310,1,1,73274,128,75032024,0,24,75032000,1,9379000,
covariance_kernel2_gpu_mem,95177,1,1,73274,128,150064040,0,24,150064016,1,9379000,
covariance_kernel1_cpu,1137,0,1,1,168,0,0,0,0,1,9380000,
covariance_kernel2_cpu,1043,0,1,1,168,0,0,0,0,1,9380000,
covariance_kernel1_gpu,9098,1,1,73282,128,24,0,24,0,1,9380000,
covariance_kernel2_gpu,9090,1,1,73282,128,24,0,24,0,1,9380000,
covariance_kernel1_gpu_mem,61059,1,1,73282,128,75040024,0,24,75040000,1,9380000,
covariance_kernel2_gpu_mem,97482,1,1,73282,128,150080040,0,24,150080016,1,9380000,
covariance_kernel1_cpu,1129,0,1,1,168,0,0,0,0,1,9381000,
covariance_kernel2_cpu,1035,0,1,1,168,0,0,0,0,1,9381000,
covariance_kernel1_gpu,9096,1,1,73290,128,24,0,24,0,1,9381000,
covariance_kernel2_gpu,9096,1,1,73290,128,24,0,24,0,1,9381000,
covariance_kernel1_gpu_mem,60735,1,1,73290,128,75048024,0,24,75048000,1,9381000,
covariance_kernel2_gpu_mem,97737,1,1,73290,128,150096040,0,24,150096016,1,9381000,
covariance_kernel1_cpu,1170,0,1,1,168,0,0,0,0,1,9382000,
covariance_kernel2_cpu,1032,0,1,1,168,0,0,0,0,1,9382000,
covariance_kernel1_gpu,9099,1,1,73297,128,24,0,24,0,1,9382000,
covariance_kernel2_gpu,9098,1,1,73297,128,24,0,24,0,1,9382000,
