kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,,,
nn_kernel_gpu_mem,8358,1,1,27110,128,27760000,13880000,13880000,27760000,1,3470000,,,
nn_kernel_cpu,67818,0,1,1,128,0,0,0,0,1,3470000,,,
nn_kernel_gpu,203,1,1,27110,128,0,0,0,0,1,3470000,,,
nn_kernel_gpu_mem,8358,1,1,27110,128,27760000,13880000,13880000,27760000,1,3470000,,,
nn_kernel_cpu,67961,0,1,1,128,0,0,0,0,1,13780000,,,
nn_kernel_gpu,340,1,1,107657,128,0,0,0,0,1,13780000,,,
nn_kernel_gpu_mem,25701,1,1,107657,128,110240000,55120000,55120000,110240000,1,13780000,,,
nn_kernel_cpu,67832,0,1,1,128,0,0,0,0,1,350000,,,
nn_kernel_gpu,66,1,1,2735,128,0,0,0,0,1,350000,,,
nn_kernel_gpu_mem,2250,1,1,2735,128,2800000,1400000,1400000,2800000,1,350000,,,
nn_kernel_cpu,68048,0,1,1,128,0,0,0,0,1,3480000,,,
nn_kernel_gpu,140,1,1,27188,128,0,0,0,0,1,3480000,,,
nn_kernel_gpu_mem,8493,1,1,27188,128,27840000,13920000,13920000,27840000,1,3480000,,,
nn_kernel_cpu,68048,0,1,1,128,0,0,0,0,1,3480000,,,
nn_kernel_gpu,140,1,1,27188,128,0,0,0,0,1,3480000,,,
nn_kernel_gpu_mem,8493,1,1,27188,128,27840000,13920000,13920000,27840000,1,3480000,,,
nn_kernel_cpu,68048,0,1,1,128,0,0,0,0,1,3480000,,,
nn_kernel_gpu,140,1,1,27188,128,0,0,0,0,1,3480000,,,
nn_kernel_gpu_mem,8493,1,1,27188,128,27840000,13920000,13920000,27840000,1,3480000,,,
nn_kernel_cpu,67030,0,1,1,128,0,0,0,0,1,3490000,,,
nn_kernel_gpu,168,1,1,27266,128,0,0,0,0,1,3490000,,,
nn_kernel_gpu_mem,8338,1,1,27266,128,27920000,13960000,13960000,27920000,1,3490000,,,
nn_kernel_cpu,67802,0,1,1,128,0,0,0,0,1,3500000,,,
nn_kernel_gpu,138,1,1,27344,128,0,0,0,0,1,3500000,,,
nn_kernel_gpu_mem,8342,1,1,27344,128,28000000,14000000,14000000,28000000,1,3500000,,,
nn_kernel_cpu,67353,0,1,1,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu,143,1,1,27422,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu_mem,8366,1,1,27422,128,28080000,14040000,14040000,28080000,1,3510000,,,
nn_kernel_cpu,67353,0,1,1,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu,143,1,1,27422,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu_mem,8366,1,1,27422,128,28080000,14040000,14040000,28080000,1,3510000,,,
nn_kernel_cpu,67353,0,1,1,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu,143,1,1,27422,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu_mem,8366,1,1,27422,128,28080000,14040000,14040000,28080000,1,3510000,,,
nn_kernel_cpu,67353,0,1,1,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu,143,1,1,27422,128,0,0,0,0,1,3510000,,,
nn_kernel_gpu_mem,8366,1,1,27422,128,28080000,14040000,14040000,28080000,1,3510000,,,
nn_kernel_cpu,68050,0,1,1,128,0,0,0,0,1,3520000,,,
nn_kernel_gpu,172,1,1,27500,128,0,0,0,0,1,3520000,,,
nn_kernel_gpu_mem,8276,1,1,27500,128,28160000,14080000,14080000,28160000,1,3520000,,,
nn_kernel_cpu,67933,0,1,1,128,0,0,0,0,1,3530000,,,
nn_kernel_gpu,186,1,1,27579,128,0,0,0,0,1,3530000,,,
nn_kernel_gpu_mem,8233,1,1,27579,128,28240000,14120000,14120000,28240000,1,3530000,,,
nn_kernel_cpu,67933,0,1,1,128,0,0,0,0,1,3530000,,,
nn_kernel_gpu,186,1,1,27579,128,0,0,0,0,1,3530000,,,
nn_kernel_gpu_mem,8233,1,1,27579,128,28240000,14120000,14120000,28240000,1,3530000,,,
nn_kernel_cpu,67348,0,1,1,128,0,0,0,0,1,3540000,,,
nn_kernel_gpu,170,1,1,27657,128,0,0,0,0,1,3540000,,,
nn_kernel_gpu_mem,8309,1,1,27657,128,28320000,14160000,14160000,28320000,1,3540000,,,
nn_kernel_cpu,67876,0,1,1,128,0,0,0,0,1,3550000,,,
nn_kernel_gpu,190,1,1,27735,128,0,0,0,0,1,3550000,,,
nn_kernel_gpu_mem,8747,1,1,27735,128,28400000,14200000,14200000,28400000,1,3550000,,,
nn_kernel_cpu,88548,0,1,1,128,0,0,0,0,1,3530000,,,
nn_kernel_gpu,188,1,1,27579,128,0,0,0,0,1,3530000,,,
nn_kernel_gpu_mem,9112,1,1,27579,128,28240000,14120000,14120000,28240000,1,3530000,,,
nn_kernel_cpu,64999,0,1,1,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu,242,1,1,27813,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu_mem,8582,1,1,27813,128,28480000,14240000,14240000,28480000,1,3560000,,,
nn_kernel_cpu,64999,0,1,1,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu,242,1,1,27813,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu_mem,8582,1,1,27813,128,28480000,14240000,14240000,28480000,1,3560000,,,
nn_kernel_cpu,64999,0,1,1,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu,242,1,1,27813,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu_mem,8582,1,1,27813,128,28480000,14240000,14240000,28480000,1,3560000,,,
nn_kernel_cpu,64999,0,1,1,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu,242,1,1,27813,128,0,0,0,0,1,3560000,,,
nn_kernel_gpu_mem,8582,1,1,27813,128,28480000,14240000,14240000,28480000,1,3560000,,,
nn_kernel_cpu,67643,0,1,1,128,0,0,0,0,1,3570000,,,
nn_kernel_gpu,169,1,1,27891,128,0,0,0,0,1,3570000,,,
nn_kernel_gpu_mem,8408,1,1,27891,128,28560000,14280000,14280000,28560000,1,3570000,,,
nn_kernel_cpu,59132,0,1,1,128,0,0,0,0,1,360000,,,
nn_kernel_gpu,79,1,1,2813,128,0,0,0,0,1,360000,,,
nn_kernel_gpu_mem,2280,1,1,2813,128,2880000,1440000,1440000,2880000,1,360000,,,
nn_kernel_cpu,67301,0,1,1,128,0,0,0,0,1,3580000,,,
nn_kernel_gpu,191,1,1,27969,128,0,0,0,0,1,3580000,,,
nn_kernel_gpu_mem,8576,1,1,27969,128,28640000,14320000,14320000,28640000,1,3580000,,,
nn_kernel_cpu,59132,0,1,1,128,0,0,0,0,1,360000,,,
nn_kernel_gpu,79,1,1,2813,128,0,0,0,0,1,360000,,,
nn_kernel_gpu_mem,2280,1,1,2813,128,2880000,1440000,1440000,2880000,1,360000,,,
nn_kernel_cpu,59132,0,1,1,128,0,0,0,0,1,360000,,,
nn_kernel_gpu,79,1,1,2813,128,0,0,0,0,1,360000,,,
nn_kernel_gpu_mem,2280,1,1,2813,128,2880000,1440000,1440000,2880000,1,360000,,,
nn_kernel_cpu,59132,0,1,1,128,0,0,0,0,1,360000,,,
nn_kernel_gpu,79,1,1,2813,128,0,0,0,0,1,360000,,,
nn_kernel_gpu_mem,2280,1,1,2813,128,2880000,1440000,1440000,2880000,1,360000,,,
nn_kernel_cpu,67301,0,1,1,128,0,0,0,0,1,3580000,,,
nn_kernel_gpu,191,1,1,27969,128,0,0,0,0,1,3580000,,,
nn_kernel_gpu_mem,8576,1,1,27969,128,28640000,14320000,14320000,28640000,1,3580000,,,
nn_kernel_cpu,67331,0,1,1,128,0,0,0,0,1,3590000,,,
nn_kernel_gpu,177,1,1,28047,128,0,0,0,0,1,3590000,,,
nn_kernel_gpu_mem,8581,1,1,28047,128,28720000,14360000,14360000,28720000,1,3590000,,,
nn_kernel_cpu,67760,0,1,1,128,0,0,0,0,1,3600000,,,
nn_kernel_gpu,187,1,1,28125,128,0,0,0,0,1,3600000,,,
nn_kernel_gpu_mem,8441,1,1,28125,128,28800000,14400000,14400000,28800000,1,3600000,,,
nn_kernel_cpu,67760,0,1,1,128,0,0,0,0,1,3600000,,,
nn_kernel_gpu,187,1,1,28125,128,0,0,0,0,1,3600000,,,
nn_kernel_gpu_mem,8441,1,1,28125,128,28800000,14400000,14400000,28800000,1,3600000,,,
nn_kernel_cpu,67571,0,1,1,128,0,0,0,0,1,13790000,,,
nn_kernel_gpu,343,1,1,107735,128,0,0,0,0,1,13790000,,,
nn_kernel_gpu_mem,25750,1,1,107735,128,110320000,55160000,55160000,110320000,1,13790000,,,
nn_kernel_cpu,67766,0,1,1,128,0,0,0,0,1,3610000,,,
nn_kernel_gpu,176,1,1,28204,128,0,0,0,0,1,3610000,,,
nn_kernel_gpu_mem,8479,1,1,28204,128,28880000,14440000,14440000,28880000,1,3610000,,,
nn_kernel_cpu,67930,0,1,1,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu,209,1,1,28282,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu_mem,8691,1,1,28282,128,28960000,14480000,14480000,28960000,1,3620000,,,
nn_kernel_cpu,67930,0,1,1,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu,209,1,1,28282,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu_mem,8691,1,1,28282,128,28960000,14480000,14480000,28960000,1,3620000,,,
nn_kernel_cpu,67930,0,1,1,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu,209,1,1,28282,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu_mem,8691,1,1,28282,128,28960000,14480000,14480000,28960000,1,3620000,,,
nn_kernel_cpu,67930,0,1,1,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu,209,1,1,28282,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu_mem,8691,1,1,28282,128,28960000,14480000,14480000,28960000,1,3620000,,,
nn_kernel_cpu,67468,0,1,1,128,0,0,0,0,1,3630000,,,
nn_kernel_gpu,183,1,1,28360,128,0,0,0,0,1,3630000,,,
nn_kernel_gpu_mem,8651,1,1,28360,128,29040000,14520000,14520000,29040000,1,3630000,,,
nn_kernel_cpu,67930,0,1,1,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu,209,1,1,28282,128,0,0,0,0,1,3620000,,,
nn_kernel_gpu_mem,8691,1,1,28282,128,28960000,14480000,14480000,28960000,1,3620000,,,
nn_kernel_cpu,67449,0,1,1,128,0,0,0,0,1,3640000,,,
nn_kernel_gpu,385,1,1,28438,128,0,0,0,0,1,3640000,,,
nn_kernel_gpu_mem,8716,1,1,28438,128,29120000,14560000,14560000,29120000,1,3640000,,,
nn_kernel_cpu,68173,0,1,1,128,0,0,0,0,1,3650000,,,
nn_kernel_gpu,187,1,1,28516,128,0,0,0,0,1,3650000,,,
nn_kernel_gpu_mem,8605,1,1,28516,128,29200000,14600000,14600000,29200000,1,3650000,,,
nn_kernel_cpu,68173,0,1,1,128,0,0,0,0,1,3650000,,,
nn_kernel_gpu,187,1,1,28516,128,0,0,0,0,1,3650000,,,
nn_kernel_gpu_mem,8605,1,1,28516,128,29200000,14600000,14600000,29200000,1,3650000,,,
nn_kernel_cpu,66770,0,1,1,128,0,0,0,0,1,370000,,,
nn_kernel_gpu,76,1,1,2891,128,0,0,0,0,1,370000,,,
nn_kernel_gpu_mem,2388,1,1,2891,128,2960000,1480000,1480000,2960000,1,370000,,,
nn_kernel_cpu,67811,0,1,1,128,0,0,0,0,1,3660000,,,
nn_kernel_gpu,172,1,1,28594,128,0,0,0,0,1,3660000,,,
nn_kernel_gpu_mem,8698,1,1,28594,128,29280000,14640000,14640000,29280000,1,3660000,,,
nn_kernel_cpu,67151,0,1,1,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu,185,1,1,28672,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu_mem,8512,1,1,28672,128,29360000,14680000,14680000,29360000,1,3670000,,,
nn_kernel_cpu,67151,0,1,1,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu,185,1,1,28672,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu_mem,8512,1,1,28672,128,29360000,14680000,14680000,29360000,1,3670000,,,
nn_kernel_cpu,67151,0,1,1,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu,185,1,1,28672,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu_mem,8512,1,1,28672,128,29360000,14680000,14680000,29360000,1,3670000,,,
nn_kernel_cpu,67151,0,1,1,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu,185,1,1,28672,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu_mem,8512,1,1,28672,128,29360000,14680000,14680000,29360000,1,3670000,,,
nn_kernel_cpu,67151,0,1,1,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu,185,1,1,28672,128,0,0,0,0,1,3670000,,,
nn_kernel_gpu_mem,8512,1,1,28672,128,29360000,14680000,14680000,29360000,1,3670000,,,
nn_kernel_cpu,67597,0,1,1,128,0,0,0,0,1,3680000,,,
nn_kernel_gpu,202,1,1,28750,128,0,0,0,0,1,3680000,,,
nn_kernel_gpu_mem,8728,1,1,28750,128,29440000,14720000,14720000,29440000,1,3680000,,,
nn_kernel_cpu,67287,0,1,1,128,0,0,0,0,1,3690000,,,
nn_kernel_gpu,172,1,1,28829,128,0,0,0,0,1,3690000,,,
nn_kernel_gpu_mem,8774,1,1,28829,128,29520000,14760000,14760000,29520000,1,3690000,,,
nn_kernel_cpu,98019,0,1,1,128,0,0,0,0,1,3700000,,,
nn_kernel_gpu,192,1,1,28907,128,0,0,0,0,1,3700000,,,
nn_kernel_gpu_mem,8761,1,1,28907,128,29600000,14800000,14800000,29600000,1,3700000,,,
nn_kernel_cpu,98019,0,1,1,128,0,0,0,0,1,3700000,,,
nn_kernel_gpu,192,1,1,28907,128,0,0,0,0,1,3700000,,,
nn_kernel_gpu_mem,8761,1,1,28907,128,29600000,14800000,14800000,29600000,1,3700000,,,
nn_kernel_cpu,67625,0,1,1,128,0,0,0,0,1,3710000,,,
nn_kernel_gpu,178,1,1,28985,128,0,0,0,0,1,3710000,,,
nn_kernel_gpu_mem,8902,1,1,28985,128,29680000,14840000,14840000,29680000,1,3710000,,,
nn_kernel_cpu,67625,0,1,1,128,0,0,0,0,1,3710000,,,
nn_kernel_gpu,178,1,1,28985,128,0,0,0,0,1,3710000,,,
nn_kernel_gpu_mem,8902,1,1,28985,128,29680000,14840000,14840000,29680000,1,3710000,,,
nn_kernel_cpu,68020,0,1,1,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu,194,1,1,29063,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu_mem,8903,1,1,29063,128,29760000,14880000,14880000,29760000,1,3720000,,,
nn_kernel_cpu,68020,0,1,1,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu,194,1,1,29063,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu_mem,8903,1,1,29063,128,29760000,14880000,14880000,29760000,1,3720000,,,
nn_kernel_cpu,68020,0,1,1,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu,194,1,1,29063,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu_mem,8903,1,1,29063,128,29760000,14880000,14880000,29760000,1,3720000,,,
nn_kernel_cpu,68020,0,1,1,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu,194,1,1,29063,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu_mem,8903,1,1,29063,128,29760000,14880000,14880000,29760000,1,3720000,,,
nn_kernel_cpu,68020,0,1,1,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu,194,1,1,29063,128,0,0,0,0,1,3720000,,,
nn_kernel_gpu_mem,8903,1,1,29063,128,29760000,14880000,14880000,29760000,1,3720000,,,
nn_kernel_cpu,66845,0,1,1,128,0,0,0,0,1,3730000,,,
nn_kernel_gpu,210,1,1,29141,128,0,0,0,0,1,3730000,,,
nn_kernel_gpu_mem,9045,1,1,29141,128,29840000,14920000,14920000,29840000,1,3730000,,,
nn_kernel_cpu,67755,0,1,1,128,0,0,0,0,1,3740000,,,
nn_kernel_gpu,171,1,1,29219,128,0,0,0,0,1,3740000,,,
nn_kernel_gpu_mem,8992,1,1,29219,128,29920000,14960000,14960000,29920000,1,3740000,,,
nn_kernel_cpu,67647,0,1,1,128,0,0,0,0,1,3750000,,,
nn_kernel_gpu,189,1,1,29297,128,0,0,0,0,1,3750000,,,
nn_kernel_gpu_mem,9059,1,1,29297,128,30000000,15000000,15000000,30000000,1,3750000,,,
nn_kernel_cpu,67647,0,1,1,128,0,0,0,0,1,3750000,,,
nn_kernel_gpu,189,1,1,29297,128,0,0,0,0,1,3750000,,,
nn_kernel_gpu_mem,9059,1,1,29297,128,30000000,15000000,15000000,30000000,1,3750000,,,
nn_kernel_cpu,74067,0,1,1,128,0,0,0,0,1,3760000,,,
nn_kernel_gpu,178,1,1,29375,128,0,0,0,0,1,3760000,,,
nn_kernel_gpu_mem,8343,1,1,29375,128,30080000,15040000,15040000,30080000,1,3760000,,,
nn_kernel_cpu,74067,0,1,1,128,0,0,0,0,1,3760000,,,
nn_kernel_gpu,178,1,1,29375,128,0,0,0,0,1,3760000,,,
nn_kernel_gpu_mem,8343,1,1,29375,128,30080000,15040000,15040000,30080000,1,3760000,,,
nn_kernel_cpu,66370,0,1,1,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu,193,1,1,29454,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu_mem,9000,1,1,29454,128,30160000,15080000,15080000,30160000,1,3770000,,,
nn_kernel_cpu,66370,0,1,1,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu,193,1,1,29454,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu_mem,9000,1,1,29454,128,30160000,15080000,15080000,30160000,1,3770000,,,
nn_kernel_cpu,66370,0,1,1,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu,193,1,1,29454,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu_mem,9000,1,1,29454,128,30160000,15080000,15080000,30160000,1,3770000,,,
nn_kernel_cpu,66370,0,1,1,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu,193,1,1,29454,128,0,0,0,0,1,3770000,,,
nn_kernel_gpu_mem,9000,1,1,29454,128,30160000,15080000,15080000,30160000,1,3770000,,,
nn_kernel_cpu,68140,0,1,1,128,0,0,0,0,1,3780000,,,
nn_kernel_gpu,209,1,1,29532,128,0,0,0,0,1,3780000,,,
nn_kernel_gpu_mem,8948,1,1,29532,128,30240000,15120000,15120000,30240000,1,3780000,,,
nn_kernel_cpu,68140,0,1,1,128,0,0,0,0,1,3780000,,,
nn_kernel_gpu,209,1,1,29532,128,0,0,0,0,1,3780000,,,
nn_kernel_gpu_mem,8948,1,1,29532,128,30240000,15120000,15120000,30240000,1,3780000,,,
nn_kernel_cpu,67807,0,1,1,128,0,0,0,0,1,3790000,,,
nn_kernel_gpu,173,1,1,29610,128,0,0,0,0,1,3790000,,,
nn_kernel_gpu_mem,9130,1,1,29610,128,30320000,15160000,15160000,30320000,1,3790000,,,
nn_kernel_cpu,67493,0,1,1,128,0,0,0,0,1,380000,,,
nn_kernel_gpu,65,1,1,2969,128,0,0,0,0,1,380000,,,
nn_kernel_gpu_mem,2275,1,1,2969,128,3040000,1520000,1520000,3040000,1,380000,,,
nn_kernel_cpu,67493,0,1,1,128,0,0,0,0,1,380000,,,
nn_kernel_gpu,65,1,1,2969,128,0,0,0,0,1,380000,,,
nn_kernel_gpu_mem,2275,1,1,2969,128,3040000,1520000,1520000,3040000,1,380000,,,
nn_kernel_cpu,67924,0,1,1,128,0,0,0,0,1,3800000,,,
nn_kernel_gpu,190,1,1,29688,128,0,0,0,0,1,3800000,,,
nn_kernel_gpu_mem,9013,1,1,29688,128,30400000,15200000,15200000,30400000,1,3800000,,,
nn_kernel_cpu,67924,0,1,1,128,0,0,0,0,1,3800000,,,
nn_kernel_gpu,190,1,1,29688,128,0,0,0,0,1,3800000,,,
nn_kernel_gpu_mem,9013,1,1,29688,128,30400000,15200000,15200000,30400000,1,3800000,,,
nn_kernel_cpu,67721,0,1,1,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu,209,1,1,29766,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu_mem,9131,1,1,29766,128,30480000,15240000,15240000,30480000,1,3810000,,,
nn_kernel_cpu,67721,0,1,1,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu,209,1,1,29766,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu_mem,9131,1,1,29766,128,30480000,15240000,15240000,30480000,1,3810000,,,
nn_kernel_cpu,67721,0,1,1,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu,209,1,1,29766,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu_mem,9131,1,1,29766,128,30480000,15240000,15240000,30480000,1,3810000,,,
nn_kernel_cpu,67721,0,1,1,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu,209,1,1,29766,128,0,0,0,0,1,3810000,,,
nn_kernel_gpu_mem,9131,1,1,29766,128,30480000,15240000,15240000,30480000,1,3810000,,,
nn_kernel_cpu,67063,0,1,1,128,0,0,0,0,1,3820000,,,
nn_kernel_gpu,209,1,1,29844,128,0,0,0,0,1,3820000,,,
nn_kernel_gpu_mem,9026,1,1,29844,128,30560000,15280000,15280000,30560000,1,3820000,,,
nn_kernel_cpu,91983,0,1,1,128,0,0,0,0,1,3830000,,,
nn_kernel_gpu,182,1,1,29922,128,0,0,0,0,1,3830000,,,
nn_kernel_gpu_mem,9111,1,1,29922,128,30640000,15320000,15320000,30640000,1,3830000,,,
nn_kernel_cpu,91983,0,1,1,128,0,0,0,0,1,3830000,,,
nn_kernel_gpu,182,1,1,29922,128,0,0,0,0,1,3830000,,,
nn_kernel_gpu_mem,9111,1,1,29922,128,30640000,15320000,15320000,30640000,1,3830000,,,
nn_kernel_cpu,91983,0,1,1,128,0,0,0,0,1,3830000,,,
nn_kernel_gpu,182,1,1,29922,128,0,0,0,0,1,3830000,,,
nn_kernel_gpu_mem,9111,1,1,29922,128,30640000,15320000,15320000,30640000,1,3830000,,,
nn_kernel_cpu,67888,0,1,1,128,0,0,0,0,1,3820000,,,
nn_kernel_gpu,194,1,1,29844,128,0,0,0,0,1,3820000,,,
nn_kernel_gpu_mem,9898,1,1,29844,128,30560000,15280000,15280000,30560000,1,3820000,,,
nn_kernel_cpu,68564,0,1,1,128,0,0,0,0,1,3840000,,,
nn_kernel_gpu,190,1,1,30000,128,0,0,0,0,1,3840000,,,
nn_kernel_gpu_mem,9234,1,1,30000,128,30720000,15360000,15360000,30720000,1,3840000,,,
nn_kernel_cpu,68564,0,1,1,128,0,0,0,0,1,3840000,,,
nn_kernel_gpu,190,1,1,30000,128,0,0,0,0,1,3840000,,,
nn_kernel_gpu_mem,9234,1,1,30000,128,30720000,15360000,15360000,30720000,1,3840000,,,
nn_kernel_cpu,67505,0,1,1,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu,192,1,1,30079,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu_mem,9392,1,1,30079,128,30800000,15400000,15400000,30800000,1,3850000,,,
nn_kernel_cpu,67505,0,1,1,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu,192,1,1,30079,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu_mem,9392,1,1,30079,128,30800000,15400000,15400000,30800000,1,3850000,,,
nn_kernel_cpu,67505,0,1,1,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu,192,1,1,30079,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu_mem,9392,1,1,30079,128,30800000,15400000,15400000,30800000,1,3850000,,,
nn_kernel_cpu,67505,0,1,1,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu,192,1,1,30079,128,0,0,0,0,1,3850000,,,
nn_kernel_gpu_mem,9392,1,1,30079,128,30800000,15400000,15400000,30800000,1,3850000,,,
nn_kernel_cpu,67598,0,1,1,128,0,0,0,0,1,3860000,,,
nn_kernel_gpu,209,1,1,30157,128,0,0,0,0,1,3860000,,,
nn_kernel_gpu_mem,9354,1,1,30157,128,30880000,15440000,15440000,30880000,1,3860000,,,
nn_kernel_cpu,67643,0,1,1,128,0,0,0,0,1,3870000,,,
nn_kernel_gpu,179,1,1,30235,128,0,0,0,0,1,3870000,,,
nn_kernel_gpu_mem,9122,1,1,30235,128,30960000,15480000,15480000,30960000,1,3870000,,,
nn_kernel_cpu,67643,0,1,1,128,0,0,0,0,1,3870000,,,
nn_kernel_gpu,179,1,1,30235,128,0,0,0,0,1,3870000,,,
nn_kernel_gpu_mem,9122,1,1,30235,128,30960000,15480000,15480000,30960000,1,3870000,,,
nn_kernel_cpu,67643,0,1,1,128,0,0,0,0,1,3870000,,,
nn_kernel_gpu,179,1,1,30235,128,0,0,0,0,1,3870000,,,
nn_kernel_gpu_mem,9122,1,1,30235,128,30960000,15480000,15480000,30960000,1,3870000,,,
nn_kernel_cpu,66426,0,1,1,128,0,0,0,0,1,3880000,,,
nn_kernel_gpu,191,1,1,30313,128,0,0,0,0,1,3880000,,,
nn_kernel_gpu_mem,9336,1,1,30313,128,31040000,15520000,15520000,31040000,1,3880000,,,
nn_kernel_cpu,66426,0,1,1,128,0,0,0,0,1,3880000,,,
nn_kernel_gpu,191,1,1,30313,128,0,0,0,0,1,3880000,,,
nn_kernel_gpu_mem,9336,1,1,30313,128,31040000,15520000,15520000,31040000,1,3880000,,,
nn_kernel_cpu,66426,0,1,1,128,0,0,0,0,1,3880000,,,
nn_kernel_gpu,191,1,1,30313,128,0,0,0,0,1,3880000,,,
nn_kernel_gpu_mem,9336,1,1,30313,128,31040000,15520000,15520000,31040000,1,3880000,,,
nn_kernel_cpu,67912,0,1,1,128,0,0,0,0,1,390000,,,
nn_kernel_gpu,65,1,1,3047,128,0,0,0,0,1,390000,,,
nn_kernel_gpu_mem,2285,1,1,3047,128,3120000,1560000,1560000,3120000,1,390000,,,
nn_kernel_cpu,67912,0,1,1,128,0,0,0,0,1,390000,,,
nn_kernel_gpu,65,1,1,3047,128,0,0,0,0,1,390000,,,
nn_kernel_gpu_mem,2285,1,1,3047,128,3120000,1560000,1560000,3120000,1,390000,,,
nn_kernel_cpu,67912,0,1,1,128,0,0,0,0,1,390000,,,
nn_kernel_gpu,65,1,1,3047,128,0,0,0,0,1,390000,,,
nn_kernel_gpu_mem,2285,1,1,3047,128,3120000,1560000,1560000,3120000,1,390000,,,
nn_kernel_cpu,67219,0,1,1,128,0,0,0,0,1,3890000,,,
nn_kernel_gpu,691,1,1,30391,128,0,0,0,0,1,3890000,,,
nn_kernel_gpu_mem,9307,1,1,30391,128,31120000,15560000,15560000,31120000,1,3890000,,,
nn_kernel_cpu,67219,0,1,1,128,0,0,0,0,1,3890000,,,
nn_kernel_gpu,691,1,1,30391,128,0,0,0,0,1,3890000,,,
nn_kernel_gpu_mem,9307,1,1,30391,128,31120000,15560000,15560000,31120000,1,3890000,,,
nn_kernel_cpu,67776,0,1,1,128,0,0,0,0,1,3900000,,,
nn_kernel_gpu,210,1,1,30469,128,0,0,0,0,1,3900000,,,
nn_kernel_gpu_mem,9443,1,1,30469,128,31200000,15600000,15600000,31200000,1,3900000,,,
nn_kernel_cpu,67776,0,1,1,128,0,0,0,0,1,3900000,,,
nn_kernel_gpu,210,1,1,30469,128,0,0,0,0,1,3900000,,,
nn_kernel_gpu_mem,9443,1,1,30469,128,31200000,15600000,15600000,31200000,1,3900000,,,
nn_kernel_cpu,67776,0,1,1,128,0,0,0,0,1,3900000,,,
nn_kernel_gpu,210,1,1,30469,128,0,0,0,0,1,3900000,,,
