kernel,runtime,gpu,collapse,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_collapse,1439057,1,2,0,0,0,0,3,4000,4000,10000
mm_kernel_cpu,15989663,0,1,0,0,0,0,3,4000,4000,10000
mm_kernel_cpu_collapse,15856792,0,2,0,0,0,0,3,4000,4000,10000
mm_kernel_gpu_mem,9635350,1,1,448000000,320000000,320000000,768000000,3,4000,4000,10000
mm_kernel_gpu_mem,1499081,1,2,448000000,320000000,320000000,768000000,3,4000,4000,10000
mm_kernel_gpu,9528182,1,1,0,0,0,0,3,4000,4000,10000
mm_kernel_gpu_collapse,1439057,1,2,0,0,0,0,3,4000,4000,10000
mm_kernel_cpu,9180863,0,1,0,0,0,0,3,4000,4000,7000
mm_kernel_cpu_collapse,9016459,0,2,0,0,0,0,3,4000,4000,7000
mm_kernel_gpu_mem,6784034,1,1,352000000,224000000,224000000,576000000,3,4000,4000,7000
mm_kernel_gpu_mem,1038926,1,2,352000000,224000000,224000000,576000000,3,4000,4000,7000
mm_kernel_gpu,6675617,1,1,0,0,0,0,3,4000,4000,7000
mm_kernel_gpu_collapse,996784,1,2,0,0,0,0,3,4000,4000,7000
mm_kernel_cpu,9180863,0,1,0,0,0,0,3,4000,4000,7000
mm_kernel_cpu_collapse,9016459,0,2,0,0,0,0,3,4000,4000,7000
mm_kernel_gpu_mem,6784034,1,1,352000000,224000000,224000000,576000000,3,4000,4000,7000
mm_kernel_gpu_mem,1038926,1,2,352000000,224000000,224000000,576000000,3,4000,4000,7000
mm_kernel_gpu,6675617,1,1,0,0,0,0,3,4000,4000,7000
mm_kernel_gpu_collapse,996784,1,2,0,0,0,0,3,4000,4000,7000
mm_kernel_cpu,4116725,0,1,0,0,0,0,3,4000,5000,4000
mm_kernel_cpu_collapse,4693702,0,2,0,0,0,0,3,4000,5000,4000
mm_kernel_gpu_mem,4834618,1,1,320000000,128000000,128000000,448000000,3,4000,5000,4000
mm_kernel_gpu_mem,723028,1,2,320000000,128000000,128000000,448000000,3,4000,5000,4000
mm_kernel_gpu,4800919,1,1,0,0,0,0,3,4000,5000,4000
mm_kernel_gpu_collapse,693912,1,2,0,0,0,0,3,4000,5000,4000
mm_kernel_cpu,11880969,0,1,0,0,0,0,3,4000,4000,8000
mm_kernel_cpu_collapse,11655585,0,2,0,0,0,0,3,4000,4000,8000
mm_kernel_gpu_mem,7741754,1,1,384000000,256000000,256000000,640000000,3,4000,4000,8000
mm_kernel_gpu_mem,1195634,1,2,384000000,256000000,256000000,640000000,3,4000,4000,8000
mm_kernel_gpu,7633396,1,1,0,0,0,0,3,4000,4000,8000
mm_kernel_gpu_collapse,1149705,1,2,0,0,0,0,3,4000,4000,8000
mm_kernel_cpu,11880969,0,1,0,0,0,0,3,4000,4000,8000
mm_kernel_cpu_collapse,11655585,0,2,0,0,0,0,3,4000,4000,8000
mm_kernel_gpu_mem,7741754,1,1,384000000,256000000,256000000,640000000,3,4000,4000,8000
mm_kernel_gpu_mem,1195634,1,2,384000000,256000000,256000000,640000000,3,4000,4000,8000
mm_kernel_gpu,7633396,1,1,0,0,0,0,3,4000,4000,8000
mm_kernel_gpu_collapse,1149705,1,2,0,0,0,0,3,4000,4000,8000
mm_kernel_cpu,6073646,0,1,0,0,0,0,3,4000,5000,5000
mm_kernel_cpu_collapse,6090055,0,2,0,0,0,0,3,4000,5000,5000
mm_kernel_gpu_mem,6040782,1,1,360000000,160000000,160000000,520000000,3,4000,5000,5000
mm_kernel_gpu_mem,910313,1,2,360000000,160000000,160000000,520000000,3,4000,5000,5000
mm_kernel_gpu,5992491,1,1,0,0,0,0,3,4000,5000,5000
mm_kernel_gpu_collapse,874956,1,2,0,0,0,0,3,4000,5000,5000
mm_kernel_cpu,1045573,0,1,0,0,0,0,3,4000,6000,1000
mm_kernel_cpu_collapse,976347,0,2,0,0,0,0,3,4000,6000,1000
mm_kernel_gpu_mem,1468467,1,1,240000000,32000000,32000000,272000000,3,4000,6000,1000
mm_kernel_gpu_mem,180971,1,2,240000000,32000000,32000000,272000000,3,4000,6000,1000
mm_kernel_gpu,1421754,1,1,0,0,0,0,3,4000,6000,1000
mm_kernel_gpu_collapse,165849,1,2,0,0,0,0,3,4000,6000,1000
mm_kernel_cpu,13989048,0,1,0,0,0,0,3,4000,4000,9000
mm_kernel_cpu_collapse,13735496,0,2,0,0,0,0,3,4000,4000,9000
mm_kernel_gpu_mem,8801038,1,1,416000000,288000000,288000000,704000000,3,4000,4000,9000
mm_kernel_gpu_mem,1348489,1,2,416000000,288000000,288000000,704000000,3,4000,4000,9000
mm_kernel_gpu,8667356,1,1,0,0,0,0,3,4000,4000,9000
mm_kernel_gpu_collapse,1298197,1,2,0,0,0,0,3,4000,4000,9000
mm_kernel_cpu,8520872,0,1,0,0,0,0,3,4000,5000,6000
mm_kernel_cpu_collapse,8506147,0,2,0,0,0,0,3,4000,5000,6000
mm_kernel_gpu_mem,7270921,1,1,400000000,192000000,192000000,592000000,3,4000,5000,6000
mm_kernel_gpu_mem,1108805,1,2,400000000,192000000,192000000,592000000,3,4000,5000,6000
mm_kernel_gpu,7217372,1,1,0,0,0,0,3,4000,5000,6000
mm_kernel_gpu_collapse,1067643,1,2,0,0,0,0,3,4000,5000,6000
mm_kernel_cpu,1931872,0,1,0,0,0,0,3,4000,6000,2000
mm_kernel_cpu_collapse,2060486,0,2,0,0,0,0,3,4000,6000,2000
mm_kernel_gpu_mem,2827421,1,1,288000000,64000000,64000000,352000000,3,4000,6000,2000
mm_kernel_gpu_mem,413918,1,2,288000000,64000000,64000000,352000000,3,4000,6000,2000
mm_kernel_gpu,2803736,1,1,0,0,0,0,3,4000,6000,2000
mm_kernel_gpu_collapse,393996,1,2,0,0,0,0,3,4000,6000,2000
mm_kernel_cpu,3311419,0,1,0,0,0,0,3,4000,6000,3000
mm_kernel_cpu_collapse,3620172,0,2,0,0,0,0,3,4000,6000,3000
mm_kernel_gpu_mem,4318502,1,1,336000000,96000000,96000000,432000000,3,4000,6000,3000
mm_kernel_gpu_mem,637100,1,2,336000000,96000000,96000000,432000000,3,4000,6000,3000
mm_kernel_gpu,4275339,1,1,0,0,0,0,3,4000,6000,3000
mm_kernel_gpu_collapse,606951,1,2,0,0,0,0,3,4000,6000,3000
mm_kernel_cpu,11482681,0,1,0,0,0,0,3,4000,5000,7000
mm_kernel_cpu_collapse,11334558,0,2,0,0,0,0,3,4000,5000,7000
mm_kernel_gpu_mem,8502790,1,1,440000000,224000000,224000000,664000000,3,4000,5000,7000
mm_kernel_gpu_mem,1294997,1,2,440000000,224000000,224000000,664000000,3,4000,5000,7000
mm_kernel_gpu,8424139,1,1,0,0,0,0,3,4000,5000,7000
mm_kernel_gpu_collapse,1247468,1,2,0,0,0,0,3,4000,5000,7000
mm_kernel_cpu,11482681,0,1,0,0,0,0,3,4000,5000,7000
mm_kernel_cpu_collapse,11334558,0,2,0,0,0,0,3,4000,5000,7000
mm_kernel_gpu_mem,8502790,1,1,440000000,224000000,224000000,664000000,3,4000,5000,7000
mm_kernel_gpu_mem,1294997,1,2,440000000,224000000,224000000,664000000,3,4000,5000,7000
mm_kernel_gpu,8424139,1,1,0,0,0,0,3,4000,5000,7000
mm_kernel_gpu_collapse,1247468,1,2,0,0,0,0,3,4000,5000,7000
mm_kernel_cpu,14840955,0,1,0,0,0,0,3,4000,5000,8000
mm_kernel_cpu_collapse,14582268,0,2,0,0,0,0,3,4000,5000,8000
mm_kernel_gpu_mem,9789441,1,1,480000000,256000000,256000000,736000000,3,4000,5000,8000
mm_kernel_gpu_mem,1490555,1,2,480000000,256000000,256000000,736000000,3,4000,5000,8000
mm_kernel_gpu,9648628,1,1,0,0,0,0,3,4000,5000,8000
mm_kernel_gpu_collapse,1437867,1,2,0,0,0,0,3,4000,5000,8000
mm_kernel_cpu,14840955,0,1,0,0,0,0,3,4000,5000,8000
mm_kernel_cpu_collapse,14582268,0,2,0,0,0,0,3,4000,5000,8000
mm_kernel_gpu_mem,9789441,1,1,480000000,256000000,256000000,736000000,3,4000,5000,8000
mm_kernel_gpu_mem,1490555,1,2,480000000,256000000,256000000,736000000,3,4000,5000,8000
mm_kernel_gpu,9648628,1,1,0,0,0,0,3,4000,5000,8000
mm_kernel_gpu_collapse,1437867,1,2,0,0,0,0,3,4000,5000,8000
mm_kernel_cpu,22542563,0,1,0,0,0,0,3,4000,5000,10000
mm_kernel_cpu_collapse,30137190,0,2,0,0,0,0,3,4000,5000,10000
mm_kernel_gpu_mem,12154007,1,1,560000000,320000000,320000000,880000000,3,4000,5000,10000
mm_kernel_gpu_mem,1858887,1,2,560000000,320000000,320000000,880000000,3,4000,5000,10000
mm_kernel_gpu,12070460,1,1,0,0,0,0,3,4000,5000,10000
mm_kernel_gpu_collapse,1796882,1,2,0,0,0,0,3,4000,5000,10000
mm_kernel_cpu,4908602,0,1,0,0,0,0,3,4000,6000,4000
mm_kernel_cpu_collapse,5733391,0,2,0,0,0,0,3,4000,6000,4000
mm_kernel_gpu_mem,5746008,1,1,384000000,128000000,128000000,512000000,3,4000,6000,4000
mm_kernel_gpu_mem,866521,1,2,384000000,128000000,128000000,512000000,3,4000,6000,4000
mm_kernel_gpu,5694110,1,1,0,0,0,0,3,4000,6000,4000
mm_kernel_gpu_collapse,834201,1,2,0,0,0,0,3,4000,6000,4000
mm_kernel_cpu,7290135,0,1,0,0,0,0,3,4000,6000,5000
mm_kernel_cpu_collapse,7602775,0,2,0,0,0,0,3,4000,6000,5000
mm_kernel_gpu_mem,7188890,1,1,432000000,160000000,160000000,592000000,3,4000,6000,5000
mm_kernel_gpu_mem,1093473,1,2,432000000,160000000,160000000,592000000,3,4000,6000,5000
mm_kernel_gpu,7140076,1,1,0,0,0,0,3,4000,6000,5000
mm_kernel_gpu_collapse,1053959,1,2,0,0,0,0,3,4000,6000,5000
mm_kernel_cpu,17497530,0,1,0,0,0,0,3,4000,5000,9000
mm_kernel_cpu_collapse,17218251,0,2,0,0,0,0,3,4000,5000,9000
mm_kernel_gpu_mem,11035730,1,1,520000000,288000000,288000000,808000000,3,4000,5000,9000
mm_kernel_gpu_mem,1698361,1,2,520000000,288000000,288000000,808000000,3,4000,5000,9000
mm_kernel_gpu,10885272,1,1,0,0,0,0,3,4000,5000,9000
mm_kernel_gpu_collapse,1626390,1,2,0,0,0,0,3,4000,5000,9000
mm_kernel_cpu,1199147,0,1,0,0,0,0,3,4000,7000,1000
mm_kernel_cpu_collapse,1163556,0,2,0,0,0,0,3,4000,7000,1000
mm_kernel_gpu_mem,1711211,1,1,280000000,32000000,32000000,312000000,3,4000,7000,1000
mm_kernel_gpu_mem,215722,1,2,280000000,32000000,32000000,312000000,3,4000,7000,1000
mm_kernel_gpu,1678118,1,1,0,0,0,0,3,4000,7000,1000
mm_kernel_gpu_collapse,193459,1,2,0,0,0,0,3,4000,7000,1000
mm_kernel_cpu,10227558,0,1,0,0,0,0,3,4000,6000,6000
mm_kernel_cpu_collapse,10191903,0,2,0,0,0,0,3,4000,6000,6000
mm_kernel_gpu_mem,8630400,1,1,480000000,192000000,192000000,672000000,3,4000,6000,6000
mm_kernel_gpu_mem,1327635,1,2,480000000,192000000,192000000,672000000,3,4000,6000,6000
mm_kernel_gpu,8575898,1,1,0,0,0,0,3,4000,6000,6000
mm_kernel_gpu_collapse,1281934,1,2,0,0,0,0,3,4000,6000,6000
mm_kernel_cpu,2307230,0,1,0,0,0,0,3,4000,7000,2000
mm_kernel_cpu_collapse,2372549,0,2,0,0,0,0,3,4000,7000,2000
mm_kernel_gpu_mem,3344443,1,1,336000000,64000000,64000000,400000000,3,4000,7000,2000
mm_kernel_gpu_mem,488734,1,2,336000000,64000000,64000000,400000000,3,4000,7000,2000
mm_kernel_gpu,3320023,1,1,0,0,0,0,3,4000,7000,2000
mm_kernel_gpu_collapse,463065,1,2,0,0,0,0,3,4000,7000,2000
mm_kernel_cpu,13818283,0,1,0,0,0,0,3,4000,6000,7000
mm_kernel_cpu_collapse,13631417,0,2,0,0,0,0,3,4000,6000,7000
mm_kernel_gpu_mem,10086305,1,1,528000000,224000000,224000000,752000000,3,4000,6000,7000
mm_kernel_gpu_mem,1569185,1,2,528000000,224000000,224000000,752000000,3,4000,6000,7000
mm_kernel_gpu,10019838,1,1,0,0,0,0,3,4000,6000,7000
mm_kernel_gpu_collapse,1500106,1,2,0,0,0,0,3,4000,6000,7000
mm_kernel_cpu,13818283,0,1,0,0,0,0,3,4000,6000,7000
mm_kernel_cpu_collapse,13631417,0,2,0,0,0,0,3,4000,6000,7000
mm_kernel_gpu_mem,10086305,1,1,528000000,224000000,224000000,752000000,3,4000,6000,7000
mm_kernel_gpu_mem,1569185,1,2,528000000,224000000,224000000,752000000,3,4000,6000,7000
mm_kernel_gpu,10019838,1,1,0,0,0,0,3,4000,6000,7000
mm_kernel_gpu_collapse,1500106,1,2,0,0,0,0,3,4000,6000,7000
mm_kernel_cpu,23510817,0,1,0,0,0,0,3,4000,6000,10000
mm_kernel_cpu_collapse,23886263,0,2,0,0,0,0,3,4000,6000,10000
mm_kernel_gpu_mem,14468099,1,1,672000000,320000000,320000000,992000000,3,4000,6000,10000
mm_kernel_gpu_mem,2227267,1,2,672000000,320000000,320000000,992000000,3,4000,6000,10000
mm_kernel_gpu,14388891,1,1,0,0,0,0,3,4000,6000,10000
mm_kernel_gpu_collapse,2158222,1,2,0,0,0,0,3,4000,6000,10000
mm_kernel_cpu,23510817,0,1,0,0,0,0,3,4000,6000,10000
mm_kernel_cpu_collapse,23886263,0,2,0,0,0,0,3,4000,6000,10000
mm_kernel_gpu_mem,14468099,1,1,672000000,320000000,320000000,992000000,3,4000,6000,10000
mm_kernel_gpu_mem,2227267,1,2,672000000,320000000,320000000,992000000,3,4000,6000,10000
mm_kernel_gpu,14388891,1,1,0,0,0,0,3,4000,6000,10000
mm_kernel_gpu_collapse,2158222,1,2,0,0,0,0,3,4000,6000,10000
mm_kernel_cpu,3758405,0,1,0,0,0,0,3,4000,7000,3000
mm_kernel_cpu_collapse,4274106,0,2,0,0,0,0,3,4000,7000,3000
mm_kernel_gpu_mem,5088353,1,1,392000000,96000000,96000000,488000000,3,4000,7000,3000
mm_kernel_gpu_mem,744348,1,2,392000000,96000000,96000000,488000000,3,4000,7000,3000
mm_kernel_gpu,5032602,1,1,0,0,0,0,3,4000,7000,3000
mm_kernel_gpu_collapse,711368,1,2,0,0,0,0,3,4000,7000,3000
mm_kernel_cpu,17896312,0,1,0,0,0,0,3,4000,6000,8000
mm_kernel_cpu_collapse,17643227,0,2,0,0,0,0,3,4000,6000,8000
mm_kernel_gpu_mem,11552889,1,1,576000000,256000000,256000000,832000000,3,4000,6000,8000
mm_kernel_gpu_mem,1784843,1,2,576000000,256000000,256000000,832000000,3,4000,6000,8000
mm_kernel_gpu,11474206,1,1,0,0,0,0,3,4000,6000,8000
mm_kernel_gpu_collapse,1728475,1,2,0,0,0,0,3,4000,6000,8000
mm_kernel_cpu,17896312,0,1,0,0,0,0,3,4000,6000,8000
mm_kernel_cpu_collapse,17643227,0,2,0,0,0,0,3,4000,6000,8000
mm_kernel_gpu_mem,11552889,1,1,576000000,256000000,256000000,832000000,3,4000,6000,8000
mm_kernel_gpu_mem,1784843,1,2,576000000,256000000,256000000,832000000,3,4000,6000,8000
mm_kernel_gpu,11474206,1,1,0,0,0,0,3,4000,6000,8000
mm_kernel_gpu_collapse,1728475,1,2,0,0,0,0,3,4000,6000,8000
mm_kernel_cpu,5702663,0,1,0,0,0,0,3,4000,7000,4000
mm_kernel_cpu_collapse,6934631,0,2,0,0,0,0,3,4000,7000,4000
mm_kernel_gpu_mem,6750735,1,1,448000000,128000000,128000000,576000000,3,4000,7000,4000
mm_kernel_gpu_mem,1011891,1,2,448000000,128000000,128000000,576000000,3,4000,7000,4000
mm_kernel_gpu,6709468,1,1,0,0,0,0,3,4000,7000,4000
mm_kernel_gpu_collapse,977291,1,2,0,0,0,0,3,4000,7000,4000
mm_kernel_cpu,20932414,0,1,0,0,0,0,3,4000,6000,9000
mm_kernel_cpu_collapse,20738999,0,2,0,0,0,0,3,4000,6000,9000
mm_kernel_gpu_mem,13000452,1,1,624000000,288000000,288000000,912000000,3,4000,6000,9000
mm_kernel_gpu_mem,2016764,1,2,624000000,288000000,288000000,912000000,3,4000,6000,9000
mm_kernel_gpu,12938700,1,1,0,0,0,0,3,4000,6000,9000
mm_kernel_gpu_collapse,1953736,1,2,0,0,0,0,3,4000,6000,9000
mm_kernel_cpu,8464761,0,1,0,0,0,0,3,4000,7000,5000
mm_kernel_cpu_collapse,8730184,0,2,0,0,0,0,3,4000,7000,5000
mm_kernel_gpu_mem,8467743,1,1,504000000,160000000,160000000,664000000,3,4000,7000,5000
mm_kernel_gpu_mem,1278304,1,2,504000000,160000000,160000000,664000000,3,4000,7000,5000
mm_kernel_gpu,8400287,1,1,0,0,0,0,3,4000,7000,5000
mm_kernel_gpu_collapse,1232186,1,2,0,0,0,0,3,4000,7000,5000
mm_kernel_cpu,8464761,0,1,0,0,0,0,3,4000,7000,5000
mm_kernel_cpu_collapse,8730184,0,2,0,0,0,0,3,4000,7000,5000
mm_kernel_gpu_mem,8467743,1,1,504000000,160000000,160000000,664000000,3,4000,7000,5000
mm_kernel_gpu_mem,1278304,1,2,504000000,160000000,160000000,664000000,3,4000,7000,5000
mm_kernel_gpu,8400287,1,1,0,0,0,0,3,4000,7000,5000
mm_kernel_gpu_collapse,1232186,1,2,0,0,0,0,3,4000,7000,5000
mm_kernel_cpu,1312330,0,1,0,0,0,0,3,4000,8000,1000
mm_kernel_cpu_collapse,1268185,0,2,0,0,0,0,3,4000,8000,1000
mm_kernel_gpu_mem,1933830,1,1,320000000,32000000,32000000,352000000,3,4000,8000,1000
mm_kernel_gpu_mem,249219,1,2,320000000,32000000,32000000,352000000,3,4000,8000,1000
mm_kernel_gpu,1907406,1,1,0,0,0,0,3,4000,8000,1000
mm_kernel_gpu_collapse,230097,1,2,0,0,0,0,3,4000,8000,1000
mm_kernel_cpu,1312330,0,1,0,0,0,0,3,4000,8000,1000
mm_kernel_cpu_collapse,1268185,0,2,0,0,0,0,3,4000,8000,1000
mm_kernel_gpu_mem,1933830,1,1,320000000,32000000,32000000,352000000,3,4000,8000,1000
mm_kernel_gpu_mem,249219,1,2,320000000,32000000,32000000,352000000,3,4000,8000,1000
mm_kernel_gpu,1907406,1,1,0,0,0,0,3,4000,8000,1000
mm_kernel_gpu_collapse,230097,1,2,0,0,0,0,3,4000,8000,1000
mm_kernel_cpu,24218459,0,1,0,0,0,0,3,4000,6000,9000
mm_kernel_cpu_collapse,32981897,0,2,0,0,0,0,3,4000,6000,9000
mm_kernel_gpu_mem,13128524,1,1,624000000,288000000,288000000,912000000,3,4000,6000,9000
mm_kernel_gpu_mem,2013614,1,2,624000000,288000000,288000000,912000000,3,4000,6000,9000
mm_kernel_gpu,13016265,1,1,0,0,0,0,3,4000,6000,9000
mm_kernel_gpu_collapse,1952836,1,2,0,0,0,0,3,4000,6000,9000
mm_kernel_cpu,11940641,0,1,0,0,0,0,3,4000,7000,6000
mm_kernel_cpu_collapse,11943250,0,2,0,0,0,0,3,4000,7000,6000
mm_kernel_gpu_mem,10224133,1,1,560000000,192000000,192000000,752000000,3,4000,7000,6000
mm_kernel_gpu_mem,1549157,1,2,560000000,192000000,192000000,752000000,3,4000,7000,6000
mm_kernel_gpu,10156211,1,1,0,0,0,0,3,4000,7000,6000
mm_kernel_gpu_collapse,1500385,1,2,0,0,0,0,3,4000,7000,6000
mm_kernel_cpu,11940641,0,1,0,0,0,0,3,4000,7000,6000
mm_kernel_cpu_collapse,11943250,0,2,0,0,0,0,3,4000,7000,6000
mm_kernel_gpu_mem,10224133,1,1,560000000,192000000,192000000,752000000,3,4000,7000,6000
mm_kernel_gpu_mem,1549157,1,2,560000000,192000000,192000000,752000000,3,4000,7000,6000
mm_kernel_gpu,10156211,1,1,0,0,0,0,3,4000,7000,6000
mm_kernel_gpu_collapse,1500385,1,2,0,0,0,0,3,4000,7000,6000
mm_kernel_cpu,2641418,0,1,0,0,0,0,3,4000,8000,2000
mm_kernel_cpu_collapse,2719148,0,2,0,0,0,0,3,4000,8000,2000
mm_kernel_gpu_mem,3824619,1,1,384000000,64000000,64000000,448000000,3,4000,8000,2000
mm_kernel_gpu_mem,559853,1,2,384000000,64000000,64000000,448000000,3,4000,8000,2000
mm_kernel_gpu,3779325,1,1,0,0,0,0,3,4000,8000,2000
mm_kernel_gpu_collapse,532045,1,2,0,0,0,0,3,4000,8000,2000
mm_kernel_cpu,2641418,0,1,0,0,0,0,3,4000,8000,2000
mm_kernel_cpu_collapse,2719148,0,2,0,0,0,0,3,4000,8000,2000
mm_kernel_gpu_mem,3824619,1,1,384000000,64000000,64000000,448000000,3,4000,8000,2000
mm_kernel_gpu_mem,559853,1,2,384000000,64000000,64000000,448000000,3,4000,8000,2000
mm_kernel_gpu,3779325,1,1,0,0,0,0,3,4000,8000,2000
mm_kernel_gpu_collapse,532045,1,2,0,0,0,0,3,4000,8000,2000
mm_kernel_cpu,27310395,0,1,0,0,0,0,3,4000,7000,10000
mm_kernel_cpu_collapse,28008224,0,2,0,0,0,0,3,4000,7000,10000
mm_kernel_gpu_mem,16984458,1,1,784000000,320000000,320000000,1104000000,3,4000,7000,10000
mm_kernel_gpu_mem,2598471,1,2,784000000,320000000,320000000,1104000000,3,4000,7000,10000
mm_kernel_gpu,16891991,1,1,0,0,0,0,3,4000,7000,10000
mm_kernel_gpu_collapse,2519630,1,2,0,0,0,0,3,4000,7000,10000
mm_kernel_cpu,16025513,0,1,0,0,0,0,3,4000,7000,7000
mm_kernel_cpu_collapse,15796501,0,2,0,0,0,0,3,4000,7000,7000
mm_kernel_gpu_mem,11846371,1,1,616000000,224000000,224000000,840000000,3,4000,7000,7000
mm_kernel_gpu_mem,1808634,1,2,616000000,224000000,224000000,840000000,3,4000,7000,7000
mm_kernel_gpu,11771696,1,1,0,0,0,0,3,4000,7000,7000
mm_kernel_gpu_collapse,1751812,1,2,0,0,0,0,3,4000,7000,7000
mm_kernel_cpu,4475246,0,1,0,0,0,0,3,4000,8000,3000
mm_kernel_cpu_collapse,5467326,0,2,0,0,0,0,3,4000,8000,3000
mm_kernel_gpu_mem,5789226,1,1,448000000,96000000,96000000,544000000,3,4000,8000,3000
mm_kernel_gpu_mem,853430,1,2,448000000,96000000,96000000,544000000,3,4000,8000,3000
mm_kernel_gpu,5740324,1,1,0,0,0,0,3,4000,8000,3000
mm_kernel_gpu_collapse,819077,1,2,0,0,0,0,3,4000,8000,3000
mm_kernel_cpu,6510734,0,1,0,0,0,0,3,4000,8000,4000
mm_kernel_cpu_collapse,7822168,0,2,0,0,0,0,3,4000,8000,4000
mm_kernel_gpu_mem,7714778,1,1,512000000,128000000,128000000,640000000,3,4000,8000,4000
mm_kernel_gpu_mem,1158988,1,2,512000000,128000000,128000000,640000000,3,4000,8000,4000
mm_kernel_gpu,7659374,1,1,0,0,0,0,3,4000,8000,4000
mm_kernel_gpu_collapse,1118838,1,2,0,0,0,0,3,4000,8000,4000
mm_kernel_cpu,6510734,0,1,0,0,0,0,3,4000,8000,4000
mm_kernel_cpu_collapse,7822168,0,2,0,0,0,0,3,4000,8000,4000
mm_kernel_gpu_mem,7714778,1,1,512000000,128000000,128000000,640000000,3,4000,8000,4000
mm_kernel_gpu_mem,1158988,1,2,512000000,128000000,128000000,640000000,3,4000,8000,4000
mm_kernel_gpu,7659374,1,1,0,0,0,0,3,4000,8000,4000
mm_kernel_gpu_collapse,1118838,1,2,0,0,0,0,3,4000,8000,4000
mm_kernel_cpu,20778602,0,1,0,0,0,0,3,4000,7000,8000
mm_kernel_cpu_collapse,20493944,0,2,0,0,0,0,3,4000,7000,8000
mm_kernel_gpu_mem,13614195,1,1,672000000,256000000,256000000,928000000,3,4000,7000,8000
mm_kernel_gpu_mem,2080085,1,2,672000000,256000000,256000000,928000000,3,4000,7000,8000
mm_kernel_gpu,13502732,1,1,0,0,0,0,3,4000,7000,8000
mm_kernel_gpu_collapse,2022062,1,2,0,0,0,0,3,4000,7000,8000
mm_kernel_cpu,20778602,0,1,0,0,0,0,3,4000,7000,8000
mm_kernel_cpu_collapse,20493944,0,2,0,0,0,0,3,4000,7000,8000
mm_kernel_gpu_mem,13614195,1,1,672000000,256000000,256000000,928000000,3,4000,7000,8000
mm_kernel_gpu_mem,2080085,1,2,672000000,256000000,256000000,928000000,3,4000,7000,8000
mm_kernel_gpu,13502732,1,1,0,0,0,0,3,4000,7000,8000
mm_kernel_gpu_collapse,2022062,1,2,0,0,0,0,3,4000,7000,8000
mm_kernel_cpu,9733633,0,1,0,0,0,0,3,4000,8000,5000
mm_kernel_cpu_collapse,10134620,0,2,0,0,0,0,3,4000,8000,5000
mm_kernel_gpu_mem,9647848,1,1,576000000,160000000,160000000,736000000,3,4000,8000,5000
mm_kernel_gpu_mem,1458082,1,2,576000000,160000000,160000000,736000000,3,4000,8000,5000
mm_kernel_gpu,9594503,1,1,0,0,0,0,3,4000,8000,5000
mm_kernel_gpu_collapse,1411021,1,2,0,0,0,0,3,4000,8000,5000
mm_kernel_cpu,9733633,0,1,0,0,0,0,3,4000,8000,5000
mm_kernel_cpu_collapse,10134620,0,2,0,0,0,0,3,4000,8000,5000
mm_kernel_gpu_mem,9647848,1,1,576000000,160000000,160000000,736000000,3,4000,8000,5000
mm_kernel_gpu_mem,1458082,1,2,576000000,160000000,160000000,736000000,3,4000,8000,5000
mm_kernel_gpu,9594503,1,1,0,0,0,0,3,4000,8000,5000
mm_kernel_gpu_collapse,1411021,1,2,0,0,0,0,3,4000,8000,5000
mm_kernel_cpu,1480689,0,1,0,0,0,0,3,4000,9000,1000
mm_kernel_cpu_collapse,1440457,0,2,0,0,0,0,3,4000,9000,1000
mm_kernel_gpu_mem,1405974,1,1,360000000,32000000,32000000,392000000,3,4000,9000,1000
mm_kernel_gpu_mem,290489,1,2,360000000,32000000,32000000,392000000,3,4000,9000,1000
mm_kernel_gpu,1375565,1,1,0,0,0,0,3,4000,9000,1000
mm_kernel_gpu_collapse,265946,1,2,0,0,0,0,3,4000,9000,1000
mm_kernel_cpu,24370835,0,1,0,0,0,0,3,4000,7000,9000
mm_kernel_cpu_collapse,24149857,0,2,0,0,0,0,3,4000,7000,9000
mm_kernel_gpu_mem,15298253,1,1,728000000,288000000,288000000,1016000000,3,4000,7000,9000
mm_kernel_gpu_mem,2350068,1,2,728000000,288000000,288000000,1016000000,3,4000,7000,9000
mm_kernel_gpu,15164698,1,1,0,0,0,0,3,4000,7000,9000
mm_kernel_gpu_collapse,2281700,1,2,0,0,0,0,3,4000,7000,9000
mm_kernel_cpu,3048743,0,1,0,0,0,0,3,4000,9000,2000
mm_kernel_cpu_collapse,3011462,0,2,0,0,0,0,3,4000,9000,2000
mm_kernel_gpu_mem,3190340,1,1,432000000,64000000,64000000,496000000,3,4000,9000,2000
mm_kernel_gpu_mem,640023,1,2,432000000,64000000,64000000,496000000,3,4000,9000,2000
mm_kernel_gpu,3153442,1,1,0,0,0,0,3,4000,9000,2000
mm_kernel_gpu_collapse,607674,1,2,0,0,0,0,3,4000,9000,2000
mm_kernel_cpu,13626787,0,1,0,0,0,0,3,4000,8000,6000
mm_kernel_cpu_collapse,13725679,0,2,0,0,0,0,3,4000,8000,6000
mm_kernel_gpu_mem,11552747,1,1,640000000,192000000,192000000,832000000,3,4000,8000,6000
mm_kernel_gpu_mem,1768726,1,2,640000000,192000000,192000000,832000000,3,4000,8000,6000
mm_kernel_gpu,11484199,1,1,0,0,0,0,3,4000,8000,6000
mm_kernel_gpu_collapse,1715488,1,2,0,0,0,0,3,4000,8000,6000
