kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,
laplace_kernel2_gpu_collapse_mem,8900,1,2,32800,128,33587200,0,33587200,67174400,2,1600,2624,
laplace_kernel1_cpu,848,0,1,1,128,0,0,0,0,2,1600,3392,
laplace_kernel2_cpu,169,0,1,1,128,0,0,0,0,2,1600,3392,
laplace_kernel1_cpu_collapse,1274,0,2,1,128,0,0,0,0,2,1600,3392,
laplace_kernel2_cpu_collapse,482,0,2,1,128,0,0,0,0,2,1600,3392,
laplace_kernel1_gpu,1999,1,1,13,128,0,0,0,0,2,1600,3392,
laplace_kernel2_gpu,1140,1,1,13,128,0,0,0,0,2,1600,3392,
laplace_kernel1_gpu_collapse,2636,1,2,42400,128,0,0,0,0,2,1600,3392,
laplace_kernel2_gpu_collapse,214,1,2,42400,128,0,0,0,0,2,1600,3392,
laplace_kernel1_gpu_mem,8111,1,1,13,128,43417600,43417600,43417600,86835200,2,1600,3392,
laplace_kernel2_gpu_mem,12193,1,1,13,128,43417600,0,43417600,86835200,2,1600,3392,
laplace_kernel1_gpu_collapse_mem,8698,1,2,42400,128,43417600,43417600,43417600,86835200,2,1600,3392,
laplace_kernel2_gpu_collapse_mem,11241,1,2,42400,128,43417600,0,43417600,86835200,2,1600,3392,
laplace_kernel1_cpu,901,0,1,1,128,0,0,0,0,2,1600,4160,
laplace_kernel2_cpu,165,0,1,1,128,0,0,0,0,2,1600,4160,
laplace_kernel1_cpu_collapse,1396,0,2,1,128,0,0,0,0,2,1600,4160,
laplace_kernel2_cpu_collapse,554,0,2,1,128,0,0,0,0,2,1600,4160,
laplace_kernel1_gpu,2465,1,1,13,128,0,0,0,0,2,1600,4160,
laplace_kernel2_gpu,1401,1,1,13,128,0,0,0,0,2,1600,4160,
laplace_kernel1_gpu_collapse,8342,1,2,52000,128,0,0,0,0,2,1600,4160,
laplace_kernel2_gpu_collapse,241,1,2,52000,128,0,0,0,0,2,1600,4160,
laplace_kernel1_gpu_mem,9765,1,1,13,128,53248000,53248000,53248000,106496000,2,1600,4160,
laplace_kernel2_gpu_mem,15196,1,1,13,128,53248000,0,53248000,106496000,2,1600,4160,
laplace_kernel1_gpu_collapse_mem,15672,1,2,52000,128,53248000,53248000,53248000,106496000,2,1600,4160,
laplace_kernel2_gpu_collapse_mem,14090,1,2,52000,128,53248000,0,53248000,106496000,2,1600,4160,
laplace_kernel1_cpu,1085,0,1,1,128,0,0,0,0,2,1600,4416,
laplace_kernel2_cpu,186,0,1,1,128,0,0,0,0,2,1600,4416,
laplace_kernel1_cpu_collapse,1640,0,2,1,128,0,0,0,0,2,1600,4416,
laplace_kernel2_cpu_collapse,625,0,2,1,128,0,0,0,0,2,1600,4416,
laplace_kernel1_gpu,2624,1,1,13,128,0,0,0,0,2,1600,4416,
laplace_kernel2_gpu,1523,1,1,13,128,0,0,0,0,2,1600,4416,
laplace_kernel1_gpu_collapse,9177,1,2,55200,128,0,0,0,0,2,1600,4416,
laplace_kernel2_gpu_collapse,248,1,2,55200,128,0,0,0,0,2,1600,4416,
laplace_kernel1_gpu_mem,10268,1,1,13,128,56524800,56524800,56524800,113049600,2,1600,4416,
laplace_kernel2_gpu_mem,16175,1,1,13,128,56524800,0,56524800,113049600,2,1600,4416,
laplace_kernel1_gpu_collapse_mem,16890,1,2,55200,128,56524800,56524800,56524800,113049600,2,1600,4416,
laplace_kernel2_gpu_collapse_mem,14888,1,2,55200,128,56524800,0,56524800,113049600,2,1600,4416,
laplace_kernel1_cpu,1115,0,1,1,128,0,0,0,0,2,1600,4672,
laplace_kernel2_cpu,189,0,1,1,128,0,0,0,0,2,1600,4672,
laplace_kernel1_cpu_collapse,1759,0,2,1,128,0,0,0,0,2,1600,4672,
laplace_kernel2_cpu_collapse,648,0,2,1,128,0,0,0,0,2,1600,4672,
laplace_kernel1_gpu,2783,1,1,13,128,0,0,0,0,2,1600,4672,
laplace_kernel2_gpu,1610,1,1,13,128,0,0,0,0,2,1600,4672,
laplace_kernel1_gpu_collapse,9362,1,2,58400,128,0,0,0,0,2,1600,4672,
laplace_kernel2_gpu_collapse,242,1,2,58400,128,0,0,0,0,2,1600,4672,
laplace_kernel1_gpu_mem,11117,1,1,13,128,59801600,59801600,59801600,119603200,2,1600,4672,
laplace_kernel2_gpu_mem,16526,1,1,13,128,59801600,0,59801600,119603200,2,1600,4672,
laplace_kernel1_gpu_collapse_mem,17678,1,2,58400,128,59801600,59801600,59801600,119603200,2,1600,4672,
laplace_kernel2_gpu_collapse_mem,14987,1,2,58400,128,59801600,0,59801600,119603200,2,1600,4672,
laplace_kernel1_cpu,1178,0,1,1,128,0,0,0,0,2,1600,4928,
laplace_kernel2_cpu,197,0,1,1,128,0,0,0,0,2,1600,4928,
laplace_kernel1_cpu_collapse,1866,0,2,1,128,0,0,0,0,2,1600,4928,
laplace_kernel2_cpu_collapse,720,0,2,1,128,0,0,0,0,2,1600,4928,
laplace_kernel1_gpu,2924,1,1,13,128,0,0,0,0,2,1600,4928,
laplace_kernel2_gpu,1732,1,1,13,128,0,0,0,0,2,1600,4928,
laplace_kernel1_gpu_collapse,9875,1,2,61600,128,0,0,0,0,2,1600,4928,
laplace_kernel2_gpu_collapse,267,1,2,61600,128,0,0,0,0,2,1600,4928,
laplace_kernel1_gpu_mem,11594,1,1,13,128,63078400,63078400,63078400,126156800,2,1600,4928,
laplace_kernel2_gpu_mem,17338,1,1,13,128,63078400,0,63078400,126156800,2,1600,4928,
laplace_kernel1_gpu_collapse_mem,18828,1,2,61600,128,63078400,63078400,63078400,126156800,2,1600,4928,
laplace_kernel2_gpu_collapse_mem,15910,1,2,61600,128,63078400,0,63078400,126156800,2,1600,4928,
laplace_kernel1_cpu,1219,0,1,1,128,0,0,0,0,2,1600,5184,
laplace_kernel2_cpu,200,0,1,1,128,0,0,0,0,2,1600,5184,
laplace_kernel1_cpu_collapse,1941,0,2,1,128,0,0,0,0,2,1600,5184,
laplace_kernel2_cpu_collapse,716,0,2,1,128,0,0,0,0,2,1600,5184,
laplace_kernel1_gpu,3038,1,1,13,128,0,0,0,0,2,1600,5184,
laplace_kernel2_gpu,1786,1,1,13,128,0,0,0,0,2,1600,5184,
laplace_kernel1_gpu_collapse,10399,1,2,64800,128,0,0,0,0,2,1600,5184,
laplace_kernel2_gpu_collapse,276,1,2,64800,128,0,0,0,0,2,1600,5184,
laplace_kernel1_gpu_mem,12400,1,1,13,128,66355200,66355200,66355200,132710400,2,1600,5184,
laplace_kernel2_gpu_mem,18004,1,1,13,128,66355200,0,66355200,132710400,2,1600,5184,
laplace_kernel1_gpu_collapse_mem,20085,1,2,64800,128,66355200,66355200,66355200,132710400,2,1600,5184,
laplace_kernel2_gpu_collapse_mem,16559,1,2,64800,128,66355200,0,66355200,132710400,2,1600,5184,
laplace_kernel1_cpu,1261,0,1,1,128,0,0,0,0,2,1600,5440,
laplace_kernel2_cpu,204,0,1,1,128,0,0,0,0,2,1600,5440,
laplace_kernel1_cpu_collapse,2202,0,2,1,128,0,0,0,0,2,1600,5440,
laplace_kernel2_cpu_collapse,776,0,2,1,128,0,0,0,0,2,1600,5440,
laplace_kernel1_gpu,3211,1,1,13,128,0,0,0,0,2,1600,5440,
laplace_kernel2_gpu,1723,1,1,13,128,0,0,0,0,2,1600,5440,
laplace_kernel1_gpu_collapse,10894,1,2,68000,128,0,0,0,0,2,1600,5440,
laplace_kernel2_gpu_collapse,269,1,2,68000,128,0,0,0,0,2,1600,5440,
laplace_kernel1_gpu_mem,12715,1,1,13,128,69632000,69632000,69632000,139264000,2,1600,5440,
laplace_kernel2_gpu_mem,18335,1,1,13,128,69632000,0,69632000,139264000,2,1600,5440,
laplace_kernel1_gpu_collapse_mem,20395,1,2,68000,128,69632000,69632000,69632000,139264000,2,1600,5440,
laplace_kernel2_gpu_collapse_mem,16514,1,2,68000,128,69632000,0,69632000,139264000,2,1600,5440,
laplace_kernel1_cpu,1348,0,1,1,128,0,0,0,0,2,1600,5696,
laplace_kernel2_cpu,223,0,1,1,128,0,0,0,0,2,1600,5696,
laplace_kernel1_cpu_collapse,2330,0,2,1,128,0,0,0,0,2,1600,5696,
laplace_kernel2_cpu_collapse,826,0,2,1,128,0,0,0,0,2,1600,5696,
laplace_kernel1_gpu,3377,1,1,13,128,0,0,0,0,2,1600,5696,
laplace_kernel2_gpu,1959,1,1,13,128,0,0,0,0,2,1600,5696,
laplace_kernel1_gpu_collapse,11410,1,2,71200,128,0,0,0,0,2,1600,5696,
laplace_kernel2_gpu_collapse,293,1,2,71200,128,0,0,0,0,2,1600,5696,
laplace_kernel1_gpu_mem,13218,1,1,13,128,72908800,72908800,72908800,145817600,2,1600,5696,
laplace_kernel2_gpu_mem,19443,1,1,13,128,72908800,0,72908800,145817600,2,1600,5696,
laplace_kernel1_gpu_collapse_mem,21292,1,2,71200,128,72908800,72908800,72908800,145817600,2,1600,5696,
laplace_kernel2_gpu_collapse_mem,17772,1,2,71200,128,72908800,0,72908800,145817600,2,1600,5696,
laplace_kernel1_cpu,1358,0,1,1,128,0,0,0,0,2,1600,5952,
laplace_kernel2_cpu,225,0,1,1,128,0,0,0,0,2,1600,5952,
laplace_kernel1_cpu_collapse,2192,0,2,1,128,0,0,0,0,2,1600,5952,
laplace_kernel2_cpu_collapse,861,0,2,1,128,0,0,0,0,2,1600,5952,
laplace_kernel1_gpu,3534,1,1,13,128,0,0,0,0,2,1600,5952,
laplace_kernel2_gpu,1970,1,1,13,128,0,0,0,0,2,1600,5952,
laplace_kernel1_gpu_collapse,11923,1,2,74400,128,0,0,0,0,2,1600,5952,
laplace_kernel2_gpu_collapse,287,1,2,74400,128,0,0,0,0,2,1600,5952,
laplace_kernel1_gpu_mem,13757,1,1,13,128,76185600,76185600,76185600,152371200,2,1600,5952,
laplace_kernel2_gpu_mem,19957,1,1,13,128,76185600,0,76185600,152371200,2,1600,5952,
laplace_kernel1_gpu_collapse_mem,22174,1,2,74400,128,76185600,76185600,76185600,152371200,2,1600,5952,
laplace_kernel2_gpu_collapse_mem,17883,1,2,74400,128,76185600,0,76185600,152371200,2,1600,5952,
laplace_kernel1_cpu,1488,0,1,1,128,0,0,0,0,2,1600,6208,
laplace_kernel2_cpu,257,0,1,1,128,0,0,0,0,2,1600,6208,
laplace_kernel1_cpu_collapse,2453,0,2,1,128,0,0,0,0,2,1600,6208,
laplace_kernel2_cpu_collapse,864,0,2,1,128,0,0,0,0,2,1600,6208,
laplace_kernel1_gpu,3733,1,1,13,128,0,0,0,0,2,1600,6208,
laplace_kernel2_gpu,2135,1,1,13,128,0,0,0,0,2,1600,6208,
laplace_kernel1_gpu_collapse,12457,1,2,77600,128,0,0,0,0,2,1600,6208,
laplace_kernel2_gpu_collapse,310,1,2,77600,128,0,0,0,0,2,1600,6208,
laplace_kernel1_gpu_mem,14330,1,1,13,128,79462400,79462400,79462400,158924800,2,1600,6208,
laplace_kernel2_gpu_mem,21007,1,1,13,128,79462400,0,79462400,158924800,2,1600,6208,
laplace_kernel1_gpu_collapse_mem,23515,1,2,77600,128,79462400,79462400,79462400,158924800,2,1600,6208,
laplace_kernel2_gpu_collapse_mem,19189,1,2,77600,128,79462400,0,79462400,158924800,2,1600,6208,
laplace_kernel1_cpu,1378,0,1,1,128,0,0,0,0,2,1600,6464,
laplace_kernel2_cpu,227,0,1,1,128,0,0,0,0,2,1600,6464,
laplace_kernel1_cpu_collapse,2386,0,2,1,128,0,0,0,0,2,1600,6464,
laplace_kernel2_cpu_collapse,901,0,2,1,128,0,0,0,0,2,1600,6464,
laplace_kernel1_gpu,3788,1,1,13,128,0,0,0,0,2,1600,6464,
laplace_kernel2_gpu,2109,1,1,13,128,0,0,0,0,2,1600,6464,
laplace_kernel1_gpu_collapse,12945,1,2,80800,128,0,0,0,0,2,1600,6464,
laplace_kernel2_gpu_collapse,320,1,2,80800,128,0,0,0,0,2,1600,6464,
laplace_kernel1_gpu_mem,15036,1,1,13,128,82739200,82739200,82739200,165478400,2,1600,6464,
laplace_kernel2_gpu_mem,22118,1,1,13,128,82739200,0,82739200,165478400,2,1600,6464,
laplace_kernel1_gpu_collapse_mem,24271,1,2,80800,128,82739200,82739200,82739200,165478400,2,1600,6464,
laplace_kernel2_gpu_collapse_mem,20208,1,2,80800,128,82739200,0,82739200,165478400,2,1600,6464,
laplace_kernel1_cpu,1572,0,1,1,128,0,0,0,0,2,1600,6720,
laplace_kernel2_cpu,247,0,1,1,128,0,0,0,0,2,1600,6720,
laplace_kernel1_cpu_collapse,2749,0,2,1,128,0,0,0,0,2,1600,6720,
laplace_kernel2_cpu_collapse,1136,0,2,1,128,0,0,0,0,2,1600,6720,
laplace_kernel1_gpu,4030,1,1,13,128,0,0,0,0,2,1600,6720,
laplace_kernel2_gpu,2278,1,1,13,128,0,0,0,0,2,1600,6720,
laplace_kernel1_gpu_collapse,13467,1,2,84000,128,0,0,0,0,2,1600,6720,
laplace_kernel2_gpu_collapse,318,1,2,84000,128,0,0,0,0,2,1600,6720,
laplace_kernel1_gpu_mem,15577,1,1,13,128,86016000,86016000,86016000,172032000,2,1600,6720,
laplace_kernel2_gpu_mem,23080,1,1,13,128,86016000,0,86016000,172032000,2,1600,6720,
laplace_kernel1_gpu_collapse_mem,24941,1,2,84000,128,86016000,86016000,86016000,172032000,2,1600,6720,
laplace_kernel2_gpu_collapse_mem,21008,1,2,84000,128,86016000,0,86016000,172032000,2,1600,6720,
laplace_kernel1_cpu,1587,0,1,1,128,0,0,0,0,2,1600,6976,
laplace_kernel2_cpu,294,0,1,1,128,0,0,0,0,2,1600,6976,
laplace_kernel1_cpu_collapse,2541,0,2,1,128,0,0,0,0,2,1600,6976,
laplace_kernel2_cpu_collapse,1140,0,2,1,128,0,0,0,0,2,1600,6976,
laplace_kernel1_gpu,4007,1,1,13,128,0,0,0,0,2,1600,6976,
laplace_kernel2_gpu,2140,1,1,13,128,0,0,0,0,2,1600,6976,
laplace_kernel1_gpu_collapse,13984,1,2,87200,128,0,0,0,0,2,1600,6976,
laplace_kernel2_gpu_collapse,321,1,2,87200,128,0,0,0,0,2,1600,6976,
laplace_kernel1_gpu_mem,15790,1,1,13,128,89292800,89292800,89292800,178585600,2,1600,6976,
laplace_kernel2_gpu_mem,23578,1,1,13,128,89292800,0,89292800,178585600,2,1600,6976,
laplace_kernel1_gpu_collapse_mem,25776,1,2,87200,128,89292800,89292800,89292800,178585600,2,1600,6976,
laplace_kernel2_gpu_collapse_mem,21773,1,2,87200,128,89292800,0,89292800,178585600,2,1600,6976,
laplace_kernel1_cpu,1629,0,1,1,128,0,0,0,0,2,1600,7232,
laplace_kernel2_cpu,311,0,1,1,128,0,0,0,0,2,1600,7232,
laplace_kernel1_cpu_collapse,2668,0,2,1,128,0,0,0,0,2,1600,7232,
laplace_kernel2_cpu_collapse,944,0,2,1,128,0,0,0,0,2,1600,7232,
laplace_kernel1_gpu,4279,1,1,13,128,0,0,0,0,2,1600,7232,
laplace_kernel2_gpu,2398,1,1,13,128,0,0,0,0,2,1600,7232,
laplace_kernel1_gpu_collapse,14500,1,2,90400,128,0,0,0,0,2,1600,7232,
laplace_kernel2_gpu_collapse,331,1,2,90400,128,0,0,0,0,2,1600,7232,
laplace_kernel1_gpu_mem,16396,1,1,13,128,92569600,92569600,92569600,185139200,2,1600,7232,
laplace_kernel2_gpu_mem,24399,1,1,13,128,92569600,0,92569600,185139200,2,1600,7232,
laplace_kernel1_gpu_collapse_mem,26711,1,2,90400,128,92569600,92569600,92569600,185139200,2,1600,7232,
laplace_kernel2_gpu_collapse_mem,22349,1,2,90400,128,92569600,0,92569600,185139200,2,1600,7232,
laplace_kernel1_cpu,1751,0,1,1,128,0,0,0,0,2,1600,7488,
laplace_kernel2_cpu,323,0,1,1,128,0,0,0,0,2,1600,7488,
laplace_kernel1_cpu_collapse,2996,0,2,1,128,0,0,0,0,2,1600,7488,
laplace_kernel2_cpu_collapse,1099,0,2,1,128,0,0,0,0,2,1600,7488,
laplace_kernel1_gpu,4324,1,1,13,128,0,0,0,0,2,1600,7488,
laplace_kernel2_gpu,2448,1,1,13,128,0,0,0,0,2,1600,7488,
laplace_kernel1_gpu_collapse,14968,1,2,93600,128,0,0,0,0,2,1600,7488,
laplace_kernel2_gpu_collapse,355,1,2,93600,128,0,0,0,0,2,1600,7488,
laplace_kernel1_gpu_mem,16779,1,1,13,128,95846400,95846400,95846400,191692800,2,1600,7488,
laplace_kernel2_gpu_mem,24954,1,1,13,128,95846400,0,95846400,191692800,2,1600,7488,
laplace_kernel1_gpu_collapse_mem,28057,1,2,93600,128,95846400,95846400,95846400,191692800,2,1600,7488,
laplace_kernel2_gpu_collapse_mem,22956,1,2,93600,128,95846400,0,95846400,191692800,2,1600,7488,
laplace_kernel1_cpu,1825,0,1,1,128,0,0,0,0,2,1600,7744,
laplace_kernel2_cpu,465,0,1,1,128,0,0,0,0,2,1600,7744,
laplace_kernel1_cpu_collapse,3098,0,2,1,128,0,0,0,0,2,1600,7744,
laplace_kernel2_cpu_collapse,1206,0,2,1,128,0,0,0,0,2,1600,7744,
laplace_kernel1_gpu,4506,1,1,13,128,0,0,0,0,2,1600,7744,
laplace_kernel2_gpu,2455,1,1,13,128,0,0,0,0,2,1600,7744,
laplace_kernel1_gpu_collapse,15508,1,2,96800,128,0,0,0,0,2,1600,7744,
laplace_kernel2_gpu_collapse,363,1,2,96800,128,0,0,0,0,2,1600,7744,
laplace_kernel1_gpu_mem,17447,1,1,13,128,99123200,99123200,99123200,198246400,2,1600,7744,
laplace_kernel2_gpu_mem,26898,1,1,13,128,99123200,0,99123200,198246400,2,1600,7744,
laplace_kernel1_gpu_collapse_mem,29001,1,2,96800,128,99123200,99123200,99123200,198246400,2,1600,7744,
laplace_kernel2_gpu_collapse_mem,24687,1,2,96800,128,99123200,0,99123200,198246400,2,1600,7744,
laplace_kernel1_cpu,1883,0,1,1,128,0,0,0,0,2,1600,8000,
laplace_kernel2_cpu,525,0,1,1,128,0,0,0,0,2,1600,8000,
laplace_kernel1_cpu_collapse,3204,0,2,1,128,0,0,0,0,2,1600,8000,
laplace_kernel2_cpu_collapse,1217,0,2,1,128,0,0,0,0,2,1600,8000,
laplace_kernel1_gpu,4727,1,1,13,128,0,0,0,0,2,1600,8000,
laplace_kernel2_gpu,2566,1,1,13,128,0,0,0,0,2,1600,8000,
laplace_kernel1_gpu_collapse,16029,1,2,100000,128,0,0,0,0,2,1600,8000,
laplace_kernel2_gpu_collapse,356,1,2,100000,128,0,0,0,0,2,1600,8000,
laplace_kernel1_gpu_mem,18013,1,1,13,128,102400000,102400000,102400000,204800000,2,1600,8000,
laplace_kernel2_gpu_mem,27463,1,1,13,128,102400000,0,102400000,204800000,2,1600,8000,
laplace_kernel1_gpu_collapse_mem,29381,1,2,100000,128,102400000,102400000,102400000,204800000,2,1600,8000,
laplace_kernel2_gpu_collapse_mem,24592,1,2,100000,128,102400000,0,102400000,204800000,2,1600,8000,
laplace_kernel1_cpu,1951,0,1,1,128,0,0,0,0,2,1600,8256,
laplace_kernel2_cpu,439,0,1,1,128,0,0,0,0,2,1600,8256,
laplace_kernel1_cpu_collapse,3083,0,2,1,128,0,0,0,0,2,1600,8256,
laplace_kernel2_cpu_collapse,1225,0,2,1,128,0,0,0,0,2,1600,8256,
laplace_kernel1_gpu,4683,1,1,13,128,0,0,0,0,2,1600,8256,
laplace_kernel2_gpu,2397,1,1,13,128,0,0,0,0,2,1600,8256,
laplace_kernel1_gpu_collapse,16550,1,2,103200,128,0,0,0,0,2,1600,8256,
laplace_kernel2_gpu_collapse,365,1,2,103200,128,0,0,0,0,2,1600,8256,
laplace_kernel1_gpu_mem,18309,1,1,13,128,105676800,105676800,105676800,211353600,2,1600,8256,
laplace_kernel2_gpu_mem,28522,1,1,13,128,105676800,0,105676800,211353600,2,1600,8256,
laplace_kernel1_gpu_collapse_mem,30240,1,2,103200,128,105676800,105676800,105676800,211353600,2,1600,8256,
laplace_kernel2_gpu_collapse_mem,26455,1,2,103200,128,105676800,0,105676800,211353600,2,1600,8256,
laplace_kernel1_cpu,249,0,1,1,128,0,0,0,0,2,1856,64,
laplace_kernel2_cpu,84,0,1,1,128,0,0,0,0,2,1856,64,
laplace_kernel1_cpu_collapse,239,0,2,1,128,0,0,0,0,2,1856,64,
laplace_kernel2_cpu_collapse,118,0,2,1,128,0,0,0,0,2,1856,64,
laplace_kernel1_gpu,81,1,1,15,128,0,0,0,0,2,1856,64,
laplace_kernel2_gpu,46,1,1,15,128,0,0,0,0,2,1856,64,
laplace_kernel1_gpu_collapse,103,1,2,928,128,0,0,0,0,2,1856,64,
laplace_kernel2_gpu_collapse,37,1,2,928,128,0,0,0,0,2,1856,64,
laplace_kernel1_gpu_mem,158,1,1,15,128,950272,950272,950272,1900544,2,1856,64,
laplace_kernel2_gpu_mem,187,1,1,15,128,950272,0,950272,1900544,2,1856,64,
laplace_kernel1_gpu_collapse_mem,175,1,2,928,128,950272,950272,950272,1900544,2,1856,64,
laplace_kernel2_gpu_collapse_mem,170,1,2,928,128,950272,0,950272,1900544,2,1856,64,
laplace_kernel1_cpu,301,0,1,1,128,0,0,0,0,2,1856,320,
laplace_kernel2_cpu,131,0,1,1,128,0,0,0,0,2,1856,320,
laplace_kernel1_cpu_collapse,347,0,2,1,128,0,0,0,0,2,1856,320,
laplace_kernel2_cpu_collapse,135,0,2,1,128,0,0,0,0,2,1856,320,
laplace_kernel1_gpu,262,1,1,15,128,0,0,0,0,2,1856,320,
laplace_kernel2_gpu,194,1,1,15,128,0,0,0,0,2,1856,320,
laplace_kernel1_gpu_collapse,793,1,2,4640,128,0,0,0,0,2,1856,320,
laplace_kernel2_gpu_collapse,35,1,2,4640,128,0,0,0,0,2,1856,320,
laplace_kernel1_gpu_mem,1996,1,1,15,128,4751360,4751360,4751360,9502720,2,1856,320,
laplace_kernel2_gpu_mem,2192,1,1,15,128,4751360,0,4751360,9502720,2,1856,320,
laplace_kernel1_gpu_collapse_mem,2530,1,2,4640,128,4751360,4751360,4751360,9502720,2,1856,320,
laplace_kernel2_gpu_collapse_mem,2111,1,2,4640,128,4751360,0,4751360,9502720,2,1856,320,
laplace_kernel1_cpu,440,0,1,1,128,0,0,0,0,2,1856,1088,
laplace_kernel2_cpu,116,0,1,1,128,0,0,0,0,2,1856,1088,
laplace_kernel1_cpu_collapse,599,0,2,1,128,0,0,0,0,2,1856,1088,
laplace_kernel2_cpu_collapse,239,0,2,1,128,0,0,0,0,2,1856,1088,
laplace_kernel1_gpu,670,1,1,15,128,0,0,0,0,2,1856,1088,
laplace_kernel2_gpu,416,1,1,15,128,0,0,0,0,2,1856,1088,
laplace_kernel1_gpu_collapse,1117,1,2,15776,128,0,0,0,0,2,1856,1088,
laplace_kernel2_gpu_collapse,129,1,2,15776,128,0,0,0,0,2,1856,1088,
laplace_kernel1_gpu_mem,3608,1,1,15,128,16154624,16154624,16154624,32309248,2,1856,1088,
laplace_kernel2_gpu_mem,4604,1,1,15,128,16154624,0,16154624,32309248,2,1856,1088,
laplace_kernel1_gpu_collapse_mem,4061,1,2,15776,128,16154624,16154624,16154624,32309248,2,1856,1088,
laplace_kernel2_gpu_collapse_mem,4323,1,2,15776,128,16154624,0,16154624,32309248,2,1856,1088,
laplace_kernel1_cpu,609,0,1,1,128,0,0,0,0,2,1856,1856,
laplace_kernel2_cpu,139,0,1,1,128,0,0,0,0,2,1856,1856,
laplace_kernel1_cpu_collapse,888,0,2,1,128,0,0,0,0,2,1856,1856,
laplace_kernel2_cpu_collapse,328,0,2,1,128,0,0,0,0,2,1856,1856,
laplace_kernel1_gpu,1096,1,1,15,128,0,0,0,0,2,1856,1856,
laplace_kernel2_gpu,652,1,1,15,128,0,0,0,0,2,1856,1856,
laplace_kernel1_gpu_collapse,4336,1,2,26912,128,0,0,0,0,2,1856,1856,
laplace_kernel2_gpu_collapse,171,1,2,26912,128,0,0,0,0,2,1856,1856,
laplace_kernel1_gpu_mem,5395,1,1,15,128,27557888,27557888,27557888,55115776,2,1856,1856,
laplace_kernel2_gpu_mem,7846,1,1,15,128,27557888,0,27557888,55115776,2,1856,1856,
laplace_kernel1_gpu_collapse_mem,8663,1,2,26912,128,27557888,27557888,27557888,55115776,2,1856,1856,
laplace_kernel2_gpu_collapse_mem,7373,1,2,26912,128,27557888,0,27557888,55115776,2,1856,1856,
laplace_kernel1_cpu,760,0,1,1,128,0,0,0,0,2,1856,2624,
laplace_kernel2_cpu,156,0,1,1,128,0,0,0,0,2,1856,2624,
laplace_kernel1_cpu_collapse,1176,0,2,1,128,0,0,0,0,2,1856,2624,
laplace_kernel2_cpu_collapse,456,0,2,1,128,0,0,0,0,2,1856,2624,
laplace_kernel1_gpu,1539,1,1,15,128,0,0,0,0,2,1856,2624,
laplace_kernel2_gpu,872,1,1,15,128,0,0,0,0,2,1856,2624,
laplace_kernel1_gpu_collapse,6340,1,2,38048,128,0,0,0,0,2,1856,2624,
laplace_kernel2_gpu_collapse,187,1,2,38048,128,0,0,0,0,2,1856,2624,
laplace_kernel1_gpu_mem,7012,1,1,15,128,38961152,38961152,38961152,77922304,2,1856,2624,
laplace_kernel2_gpu_mem,10922,1,1,15,128,38961152,0,38961152,77922304,2,1856,2624,
laplace_kernel1_gpu_collapse_mem,11866,1,2,38048,128,38961152,38961152,38961152,77922304,2,1856,2624,
laplace_kernel2_gpu_collapse_mem,10311,1,2,38048,128,38961152,0,38961152,77922304,2,1856,2624,
laplace_kernel1_cpu,887,0,1,1,128,0,0,0,0,2,1856,3392,
laplace_kernel2_cpu,175,0,1,1,128,0,0,0,0,2,1856,3392,
laplace_kernel1_cpu_collapse,1474,0,2,1,128,0,0,0,0,2,1856,3392,
laplace_kernel2_cpu_collapse,557,0,2,1,128,0,0,0,0,2,1856,3392,
laplace_kernel1_gpu,2016,1,1,15,128,0,0,0,0,2,1856,3392,
laplace_kernel2_gpu,1136,1,1,15,128,0,0,0,0,2,1856,3392,
laplace_kernel1_gpu_collapse,7893,1,2,49184,128,0,0,0,0,2,1856,3392,
laplace_kernel2_gpu_collapse,218,1,2,49184,128,0,0,0,0,2,1856,3392,
laplace_kernel1_gpu_mem,8892,1,1,15,128,50364416,50364416,50364416,100728832,2,1856,3392,
laplace_kernel2_gpu_mem,14308,1,1,15,128,50364416,0,50364416,100728832,2,1856,3392,
laplace_kernel1_gpu_collapse_mem,14782,1,2,49184,128,50364416,50364416,50364416,100728832,2,1856,3392,
laplace_kernel2_gpu_collapse_mem,13388,1,2,49184,128,50364416,0,50364416,100728832,2,1856,3392,
laplace_kernel1_cpu,1103,0,1,1,128,0,0,0,0,2,1856,4160,
laplace_kernel2_cpu,193,0,1,1,128,0,0,0,0,2,1856,4160,
laplace_kernel1_cpu_collapse,1821,0,2,1,128,0,0,0,0,2,1856,4160,
laplace_kernel2_cpu_collapse,668,0,2,1,128,0,0,0,0,2,1856,4160,
laplace_kernel1_gpu,2484,1,1,15,128,0,0,0,0,2,1856,4160,
laplace_kernel2_gpu,1402,1,1,15,128,0,0,0,0,2,1856,4160,
laplace_kernel1_gpu_collapse,9662,1,2,60320,128,0,0,0,0,2,1856,4160,
laplace_kernel2_gpu_collapse,248,1,2,60320,128,0,0,0,0,2,1856,4160,
laplace_kernel1_gpu_mem,11272,1,1,15,128,61767680,61767680,61767680,123535360,2,1856,4160,
laplace_kernel2_gpu_mem,16568,1,1,15,128,61767680,0,61767680,123535360,2,1856,4160,
laplace_kernel1_gpu_collapse_mem,18647,1,2,60320,128,61767680,61767680,61767680,123535360,2,1856,4160,
laplace_kernel2_gpu_collapse_mem,16247,1,2,60320,128,61767680,0,61767680,123535360,2,1856,4160,
